Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Сверка с ПБЭ,Chrome 120.0.0.0,,,2023-12-13 09:06:58,2023-12-13 09:11:12,"4m - 14,149s",FAILED
,,,,,,,
Test Cases/Выполнение бизнес-плана/Выполнение бизнес-плана Сверка ПАО Россети все филиалы,Chrome 120.0.0.0,,,2023-12-13 09:06:58,2023-12-13 09:11:12,"4m - 13,823s",FAILED
"openBrowser("""")",Chrome 120.0.0.0,,,2023-12-13 09:06:59,2023-12-13 09:07:01,"2,251s",PASSED
date = new java.util.Date(),Chrome 120.0.0.0,,,2023-12-13 09:07:01,2023-12-13 09:07:01,"0,007s",PASSED
"todaysDate = date.format(""dd.MM.yyyy"")",Chrome 120.0.0.0,,,2023-12-13 09:07:01,2023-12-13 09:07:01,"0,004s",PASSED
dZO = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2023-12-13 09:07:01,2023-12-13 09:07:01,"0,000s",PASSED
a = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2023-12-13 09:07:01,2023-12-13 09:07:01,"0,000s",PASSED
fileperc = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2023-12-13 09:07:01,2023-12-13 09:07:01,"0,000s",PASSED
pageperc = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2023-12-13 09:07:01,2023-12-13 09:07:01,"0,000s",PASSED
pageInt = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2023-12-13 09:07:01,2023-12-13 09:07:01,"0,000s",PASSED
fileInt = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2023-12-13 09:07:01,2023-12-13 09:07:01,"0,000s",PASSED
pageDouble = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2023-12-13 09:07:01,2023-12-13 09:07:01,"0,000s",PASSED
fileDouble = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2023-12-13 09:07:01,2023-12-13 09:07:01,"0,000s",PASSED
typeOfData = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2023-12-13 09:07:01,2023-12-13 09:07:01,"0,000s",PASSED
"navigateToUrl(findTestData(""PlanFact"").getValue(10, 1))",Chrome 120.0.0.0,,,2023-12-13 09:07:01,2023-12-13 09:07:05,"3,713s",PASSED
"setText(findTestObject(""Страница авторизации/input__username""), findTestData(""PlanFact"").getValue(8, 1))",Chrome 120.0.0.0,,,2023-12-13 09:07:05,2023-12-13 09:07:07,"1,893s",PASSED
"setText(findTestObject(""Страница авторизации/input__password""), findTestData(""PlanFact"").getValue(9, 1))",Chrome 120.0.0.0,,,2023-12-13 09:07:07,2023-12-13 09:07:07,"0,732s",PASSED
"click(findTestObject(""Страница авторизации/button_""))",Chrome 120.0.0.0,,,2023-12-13 09:07:07,2023-12-13 09:07:12,"4,341s",PASSED
delay(40),Chrome 120.0.0.0,,,2023-12-13 09:07:12,2023-12-13 09:07:52,"40,033s",PASSED
Script1697465685113.ZakrytOpoveshenie(),Chrome 120.0.0.0,,,2023-12-13 09:07:52,2023-12-13 09:07:52,"0,001s",PASSED
"opoveshenie = getText(findTestObject(""Выполнение бизнес-плана/Просьба обратить внимание""))",Chrome 120.0.0.0,,,2023-12-13 09:07:52,2023-12-13 09:07:52,"0,360s",PASSED
println(opoveshenie),Chrome 120.0.0.0,,,2023-12-13 09:07:52,2023-12-13 09:07:52,"0,003s",PASSED
"if (opoveshenie == ""Просьба обратить внимание"")",Chrome 120.0.0.0,,,2023-12-13 09:07:52,2023-12-13 09:07:53,"0,381s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Фильтр Дата""))",Chrome 120.0.0.0,"Раскрыть фильтр ""Дата""",,2023-12-13 09:07:53,2023-12-13 09:07:53,"0,415s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/Снять выделение в фильтре Дата""))",Chrome 120.0.0.0,"Нажать ""Снять выделение""",,2023-12-13 09:07:53,2023-12-13 09:07:54,"0,532s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Применить в фильтре Дата""))",Chrome 120.0.0.0,"Нажать ""Применить""",,2023-12-13 09:07:54,2023-12-13 09:07:54,"0,938s",PASSED
delay(40),Chrome 120.0.0.0,,,2023-12-13 09:07:54,2023-12-13 09:08:34,"40,003s",PASSED
Script1697465685113.ZakrytOpoveshenie(),Chrome 120.0.0.0,,,2023-12-13 09:08:34,2023-12-13 09:08:34,"0,000s",PASSED
"opoveshenie = getText(findTestObject(""Выполнение бизнес-плана/Просьба обратить внимание""))",Chrome 120.0.0.0,,,2023-12-13 09:08:34,2023-12-13 09:08:35,"0,346s",PASSED
println(opoveshenie),Chrome 120.0.0.0,,,2023-12-13 09:08:35,2023-12-13 09:08:35,"0,000s",PASSED
"if (opoveshenie == ""Просьба обратить внимание"")",Chrome 120.0.0.0,,,2023-12-13 09:08:35,2023-12-13 09:08:35,"0,378s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Фильтр Дата""))",Chrome 120.0.0.0,"Раскрыть фильтр ""Дата""",,2023-12-13 09:08:35,2023-12-13 09:08:36,"0,403s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/Снять выделение в фильтре Дата""))",Chrome 120.0.0.0,"Нажать ""Снять выделение""",,2023-12-13 09:08:36,2023-12-13 09:08:36,"0,527s",PASSED
"scrollToElement(findTestObject(""Выполнение бизнес-плана/2023 список""), 30)",Chrome 120.0.0.0,,,2023-12-13 09:08:36,2023-12-13 09:08:37,"0,471s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/2023 список""))",Chrome 120.0.0.0,Выбрать 1 квартал 2022,,2023-12-13 09:08:37,2023-12-13 09:08:37,"0,369s",PASSED
"scrollToElement(findTestObject(""Выполнение бизнес-плана/1 квартал 2023""), 30)",Chrome 120.0.0.0,,,2023-12-13 09:08:37,2023-12-13 09:08:37,"0,468s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/1 квартал 2023""))",Chrome 120.0.0.0,,,2023-12-13 09:08:37,2023-12-13 09:08:38,"0,372s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/2 квартал 2023""))",Chrome 120.0.0.0,,,2023-12-13 09:08:38,2023-12-13 09:08:38,"0,489s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/3 квартал 2023""))",Chrome 120.0.0.0,,,2023-12-13 09:08:38,2023-12-13 09:08:39,"0,488s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/4 квартал 2023 список""))",Chrome 120.0.0.0,,,2023-12-13 09:08:39,2023-12-13 09:08:39,"0,509s",PASSED
"scrollToElement(findTestObject(""Выполнение бизнес-плана/Октябрь 2023""), 30)",Chrome 120.0.0.0,,,2023-12-13 09:08:39,2023-12-13 09:08:40,"0,350s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/Октябрь 2023""))",Chrome 120.0.0.0,,,2023-12-13 09:08:40,2023-12-13 09:08:40,"0,358s",PASSED
delay(40),Chrome 120.0.0.0,,,2023-12-13 09:08:40,2023-12-13 09:09:20,"40,005s",PASSED
