Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Сверка дашбордов из разных блоков,Chrome 131.0.0.0,,,09-12-2024 02:38:32,09-12-2024 02:50:06,"11m - 33,712s",FAILED
,,,,,,,
Test Cases/Сверки дашбордов/Выполнение бизнес-плана сверка дашбордов,Chrome 131.0.0.0,,,09-12-2024 02:38:33,09-12-2024 02:52:40,"14m - 7,324s",FAILED
date = new java.util.Date(),Chrome 131.0.0.0,,,09-12-2024 02:38:34,09-12-2024 02:38:34,"0,017s",PASSED
"todaysDate = date.format(""dd.MM.yyyy"")",Chrome 131.0.0.0,,,09-12-2024 02:38:34,09-12-2024 02:38:34,"0,008s",PASSED
blockNum = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,"Номер Блока, 1- Блок Руководителя, 2 - Блок Балансы",,09-12-2024 02:38:34,09-12-2024 02:38:34,"0,006s",PASSED
path = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,Путь до соответствующей папки,,09-12-2024 02:38:34,09-12-2024 02:38:34,"0,005s",PASSED
typeOfData = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,09-12-2024 02:38:34,09-12-2024 02:38:34,"0,005s",PASSED
i = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,Для расчётов,,09-12-2024 02:38:34,09-12-2024 02:38:34,"0,003s",PASSED
dZO = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,09-12-2024 02:38:34,09-12-2024 02:38:34,"0,004s",PASSED
vidget = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,09-12-2024 02:38:34,09-12-2024 02:38:34,"0,004s",PASSED
tabR = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,09-12-2024 02:38:34,09-12-2024 02:38:34,"0,004s",PASSED
tabB = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,09-12-2024 02:38:34,09-12-2024 02:38:34,"0,003s",PASSED
o1R = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,09-12-2024 02:38:34,09-12-2024 02:38:34,"0,004s",PASSED
o1B = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,09-12-2024 02:38:34,09-12-2024 02:38:34,"0,004s",PASSED
PercPlanR = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,09-12-2024 02:38:34,09-12-2024 02:38:34,"0,003s",PASSED
PercPlanB = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,09-12-2024 02:38:34,09-12-2024 02:38:34,"0,004s",PASSED
PercFactR = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,09-12-2024 02:38:34,09-12-2024 02:38:34,"0,005s",PASSED
PercFactB = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,09-12-2024 02:38:34,09-12-2024 02:38:34,"0,004s",PASSED
"pRR = ""ПАО Россети/""",Chrome 131.0.0.0,,,09-12-2024 02:38:34,09-12-2024 02:38:34,"0,007s",PASSED
"fR = ""Россети ФСК ЕЭС/""",Chrome 131.0.0.0,,,09-12-2024 02:38:34,09-12-2024 02:38:34,"0,004s",PASSED
"tyR = ""АО ""Тываэнерго""/""",Chrome 131.0.0.0,,,09-12-2024 02:38:34,09-12-2024 02:38:34,"0,006s",PASSED
"chR = ""Чеченэнерго""",Chrome 131.0.0.0,,,09-12-2024 02:38:34,09-12-2024 02:38:34,"0,004s",PASSED
"vR = ""Россети Волга/""",Chrome 131.0.0.0,,,09-12-2024 02:38:34,09-12-2024 02:38:34,"0,005s",PASSED
"kR = ""Россети Кубань/""",Chrome 131.0.0.0,,,09-12-2024 02:38:34,09-12-2024 02:38:34,"0,004s",PASSED
"lR = ""Россети Ленэнерго (ГК)/""",Chrome 131.0.0.0,,,09-12-2024 02:38:34,09-12-2024 02:38:34,"0,004s",PASSED
"mR = ""Россети Московский регион/""",Chrome 131.0.0.0,,,09-12-2024 02:38:34,09-12-2024 02:38:34,"0,003s",PASSED
"sKR = ""Россети Северный Кавказ (ГК)/""",Chrome 131.0.0.0,,,09-12-2024 02:38:34,09-12-2024 02:38:34,"0,002s",PASSED
"sZR = ""Россети Северо-Запад/""",Chrome 131.0.0.0,,,09-12-2024 02:38:34,09-12-2024 02:38:34,"0,002s",PASSED
"siR = ""Россети Сибирь (ГК)/""",Chrome 131.0.0.0,,,09-12-2024 02:38:34,09-12-2024 02:38:34,"0,002s",PASSED
"tomR = ""Россети Томск/""",Chrome 131.0.0.0,,,09-12-2024 02:38:34,09-12-2024 02:38:34,"0,003s",PASSED
"tyumR = ""Россети Тюмень/""",Chrome 131.0.0.0,,,09-12-2024 02:38:34,09-12-2024 02:38:34,"0,006s",PASSED
"urR = ""Россети Урал (ГК)/""",Chrome 131.0.0.0,,,09-12-2024 02:38:34,09-12-2024 02:38:34,"0,002s",PASSED
"cenR = ""Россети Центр (ГК)/""",Chrome 131.0.0.0,,,09-12-2024 02:38:34,09-12-2024 02:38:34,"0,006s",PASSED
"cIPR = ""Россети Центр и Приволжье (ГК)/""",Chrome 131.0.0.0,,,09-12-2024 02:38:34,09-12-2024 02:38:34,"0,003s",PASSED
