Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Сверка с ПБЭ,Chrome 131.0.0.0,,,09-12-2024 07:40:34,09-12-2024 07:57:38,"17m - 4,270s",FAILED
,,,,,,,
Test Cases/Выполнение бизнес-плана/Выполнение бизнес-плана Сверка ПАО Россети все филиалы,Chrome 131.0.0.0,,,09-12-2024 07:40:34,09-12-2024 07:57:38,"17m - 4,063s",FAILED
"openBrowser("""")",Chrome 131.0.0.0,,,09-12-2024 07:40:35,09-12-2024 07:40:38,"2,322s",PASSED
date = new java.util.Date(),Chrome 131.0.0.0,,,09-12-2024 07:40:38,09-12-2024 07:40:38,"0,015s",PASSED
"todaysDate = date.format(""dd.MM.yyyy"")",Chrome 131.0.0.0,,,09-12-2024 07:40:38,09-12-2024 07:40:38,"0,010s",PASSED
dZO = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,09-12-2024 07:40:38,09-12-2024 07:40:38,"0,005s",PASSED
a = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,09-12-2024 07:40:38,09-12-2024 07:40:38,"0,005s",PASSED
fileperc = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,09-12-2024 07:40:38,09-12-2024 07:40:38,"0,004s",PASSED
pageperc = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,09-12-2024 07:40:38,09-12-2024 07:40:38,"0,005s",PASSED
pageInt = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,09-12-2024 07:40:38,09-12-2024 07:40:38,"0,003s",PASSED
fileInt = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,09-12-2024 07:40:38,09-12-2024 07:40:38,"0,002s",PASSED
pageDouble = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,09-12-2024 07:40:38,09-12-2024 07:40:38,"0,002s",PASSED
fileDouble = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,09-12-2024 07:40:38,09-12-2024 07:40:38,"0,005s",PASSED
typeOfData = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,09-12-2024 07:40:38,09-12-2024 07:40:38,"0,004s",PASSED
dzoNum = 0,Chrome 131.0.0.0,,,09-12-2024 07:40:38,09-12-2024 07:40:38,"0,004s",PASSED
filialNum = 0,Chrome 131.0.0.0,,,09-12-2024 07:40:38,09-12-2024 07:40:38,"0,003s",PASSED
urlText = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,09-12-2024 07:40:38,09-12-2024 07:40:38,"0,003s",PASSED
searchWord = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,09-12-2024 07:40:38,09-12-2024 07:40:38,"0,003s",PASSED
i = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,09-12-2024 07:40:38,09-12-2024 07:40:38,"0,005s",PASSED
ii = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,09-12-2024 07:40:38,09-12-2024 07:40:38,"0,005s",PASSED
"navigateToUrl(findTestData(""PlanFact"").getValue(10, 1))",Chrome 131.0.0.0,,,09-12-2024 07:40:38,09-12-2024 07:40:46,"8,076s",PASSED
"urlText = getText(findTestObject(""Страница авторизации/Text""))",Chrome 131.0.0.0,,,09-12-2024 07:40:46,09-12-2024 07:40:46,"0,438s",PASSED
delay(20),Chrome 131.0.0.0,,,09-12-2024 07:40:46,09-12-2024 07:41:06,"20,057s",PASSED
"searchWord = ""Вход""",Chrome 131.0.0.0,,,09-12-2024 07:41:06,09-12-2024 07:41:06,"0,003s",PASSED
if (urlText.contains(searchWord) == false),Chrome 131.0.0.0,,,09-12-2024 07:41:06,09-12-2024 07:41:06,"0,011s",PASSED
"setText(findTestObject(""Страница авторизации/input__username""), findTestData(""PlanFact"").getValue(8, 1))",Chrome 131.0.0.0,,,09-12-2024 07:41:06,09-12-2024 07:41:07,"0,789s",PASSED
"setText(findTestObject(""Страница авторизации/input__password""), findTestData(""PlanFact"").getValue(9, 1))",Chrome 131.0.0.0,,,09-12-2024 07:41:07,09-12-2024 07:41:08,"0,728s",PASSED
"click(findTestObject(""Страница авторизации/button_""))",Chrome 131.0.0.0,,,09-12-2024 07:41:08,09-12-2024 07:41:11,"2,946s",PASSED
