Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Сверка с ПБЭ,Chrome 118.0.0.0,,,2023-10-25 13:28:52,2023-10-25 13:37:02,"8m - 10,533s",FAILED
,,,,,,,
Test Cases/Выполнение бизнес-плана/Выполнение бизнес-плана Сверка ПАО Россети все филиалы,Chrome 118.0.0.0,,,2023-10-25 13:28:52,2023-10-25 13:37:02,"8m - 10,138s",FAILED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-10-25 13:28:54,2023-10-25 13:28:57,"3,266s",PASSED
date = new java.util.Date(),Chrome 118.0.0.0,,,2023-10-25 13:28:57,2023-10-25 13:28:57,"0,011s",PASSED
"todaysDate = date.format(""dd.MM.yyyy"")",Chrome 118.0.0.0,,,2023-10-25 13:28:57,2023-10-25 13:28:57,"0,002s",PASSED
dZO = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 118.0.0.0,,,2023-10-25 13:28:57,2023-10-25 13:28:57,"0,001s",PASSED
a = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 118.0.0.0,,,2023-10-25 13:28:57,2023-10-25 13:28:57,"0,002s",PASSED
fileperc = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 118.0.0.0,,,2023-10-25 13:28:57,2023-10-25 13:28:57,"0,001s",PASSED
pageperc = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 118.0.0.0,,,2023-10-25 13:28:57,2023-10-25 13:28:57,"0,001s",PASSED
pageInt = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 118.0.0.0,,,2023-10-25 13:28:57,2023-10-25 13:28:57,"0,000s",PASSED
fileInt = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 118.0.0.0,,,2023-10-25 13:28:57,2023-10-25 13:28:57,"0,000s",PASSED
pageDouble = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 118.0.0.0,,,2023-10-25 13:28:57,2023-10-25 13:28:57,"0,001s",PASSED
fileDouble = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 118.0.0.0,,,2023-10-25 13:28:57,2023-10-25 13:28:57,"0,001s",PASSED
typeOfData = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 118.0.0.0,,,2023-10-25 13:28:57,2023-10-25 13:28:57,"0,001s",PASSED
"navigateToUrl(findTestData(""PlanFact"").getValue(10, 1))",Chrome 118.0.0.0,,,2023-10-25 13:28:57,2023-10-25 13:29:02,"4,952s",PASSED
"setText(findTestObject(""Страница авторизации/input__username""), findTestData(""PlanFact"").getValue(8, 1))",Chrome 118.0.0.0,,,2023-10-25 13:29:02,2023-10-25 13:29:04,"1,859s",PASSED
"setText(findTestObject(""Страница авторизации/input__password""), findTestData(""PlanFact"").getValue(9, 1))",Chrome 118.0.0.0,,,2023-10-25 13:29:04,2023-10-25 13:29:04,"0,814s",PASSED
"click(findTestObject(""Страница авторизации/button_""))",Chrome 118.0.0.0,,,2023-10-25 13:29:04,2023-10-25 13:29:06,"1,304s",PASSED
delay(30),Chrome 118.0.0.0,,,2023-10-25 13:29:06,2023-10-25 13:29:36,"30,031s",PASSED
"""!""",Chrome 118.0.0.0,,,2023-10-25 13:29:36,2023-10-25 13:29:36,"0,001s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Фильтр Дата""))",Chrome 118.0.0.0,"Раскрыть фильтр ""Дата""",,2023-10-25 13:29:36,2023-10-25 13:30:06,"30,279s",PASSED
