Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Сверка с ПБЭ,Chrome 119.0.0.0,,,2023-12-06 10:43:12,2023-12-06 10:48:37,"5m - 24,413s",FAILED
,,,,,,,
Test Cases/Выполнение бизнес-плана/Выполнение бизнес-плана Сверка ПАО Россети все филиалы,Chrome 119.0.0.0,,,2023-12-06 10:43:13,2023-12-06 10:48:37,"5m - 24,100s",FAILED
"openBrowser("""")",Chrome 119.0.0.0,,,2023-12-06 10:43:13,2023-12-06 10:43:16,"2,218s",PASSED
date = new java.util.Date(),Chrome 119.0.0.0,,,2023-12-06 10:43:16,2023-12-06 10:43:16,"0,007s",PASSED
"todaysDate = date.format(""dd.MM.yyyy"")",Chrome 119.0.0.0,,,2023-12-06 10:43:16,2023-12-06 10:43:16,"0,000s",PASSED
dZO = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 119.0.0.0,,,2023-12-06 10:43:16,2023-12-06 10:43:16,"0,000s",PASSED
a = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 119.0.0.0,,,2023-12-06 10:43:16,2023-12-06 10:43:16,"0,001s",PASSED
fileperc = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 119.0.0.0,,,2023-12-06 10:43:16,2023-12-06 10:43:16,"0,001s",PASSED
pageperc = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 119.0.0.0,,,2023-12-06 10:43:16,2023-12-06 10:43:16,"0,000s",PASSED
pageInt = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 119.0.0.0,,,2023-12-06 10:43:16,2023-12-06 10:43:16,"0,002s",PASSED
fileInt = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 119.0.0.0,,,2023-12-06 10:43:16,2023-12-06 10:43:16,"0,001s",PASSED
pageDouble = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 119.0.0.0,,,2023-12-06 10:43:16,2023-12-06 10:43:16,"0,000s",PASSED
fileDouble = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 119.0.0.0,,,2023-12-06 10:43:16,2023-12-06 10:43:16,"0,000s",PASSED
typeOfData = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 119.0.0.0,,,2023-12-06 10:43:16,2023-12-06 10:43:16,"0,000s",PASSED
"navigateToUrl(findTestData(""PlanFact"").getValue(10, 1))",Chrome 119.0.0.0,,,2023-12-06 10:43:16,2023-12-06 10:43:19,"3,807s",PASSED
"setText(findTestObject(""Страница авторизации/input__username""), findTestData(""PlanFact"").getValue(8, 1))",Chrome 119.0.0.0,,,2023-12-06 10:43:19,2023-12-06 10:43:22,"2,055s",PASSED
"setText(findTestObject(""Страница авторизации/input__password""), findTestData(""PlanFact"").getValue(9, 1))",Chrome 119.0.0.0,,,2023-12-06 10:43:22,2023-12-06 10:43:22,"0,737s",PASSED
"click(findTestObject(""Страница авторизации/button_""))",Chrome 119.0.0.0,,,2023-12-06 10:43:22,2023-12-06 10:43:24,"1,479s",PASSED
delay(30),Chrome 119.0.0.0,,,2023-12-06 10:43:24,2023-12-06 10:43:54,"30,041s",PASSED
Script1697465685113.ZakrytOpoveshenie(),Chrome 119.0.0.0,,,2023-12-06 10:43:54,2023-12-06 10:43:54,"0,000s",PASSED
"opoveshenie = getText(findTestObject(""Выполнение бизнес-плана/Просьба обратить внимание""))",Chrome 119.0.0.0,,,2023-12-06 10:43:54,2023-12-06 10:43:54,"0,359s",PASSED
println(opoveshenie),Chrome 119.0.0.0,,,2023-12-06 10:43:54,2023-12-06 10:43:54,"0,003s",PASSED
"if (opoveshenie == ""Просьба обратить внимание"")",Chrome 119.0.0.0,,,2023-12-06 10:43:54,2023-12-06 10:43:54,"0,001s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Фильтр Дата""))",Chrome 119.0.0.0,"Раскрыть фильтр ""Дата""",,2023-12-06 10:43:54,2023-12-06 10:43:55,"0,432s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/Снять выделение в фильтре Дата""))",Chrome 119.0.0.0,"Нажать ""Снять выделение""",,2023-12-06 10:43:55,2023-12-06 10:43:55,"0,534s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Применить в фильтре Дата""))",Chrome 119.0.0.0,"Нажать ""Применить""",,2023-12-06 10:43:55,2023-12-06 10:43:56,"0,948s",PASSED
delay(30),Chrome 119.0.0.0,,,2023-12-06 10:43:56,2023-12-06 10:44:26,"30,004s",PASSED
Script1697465685113.ZakrytOpoveshenie(),Chrome 119.0.0.0,,,2023-12-06 10:44:26,2023-12-06 10:44:26,"0,001s",PASSED
"opoveshenie = getText(findTestObject(""Выполнение бизнес-плана/Просьба обратить внимание""))",Chrome 119.0.0.0,,,2023-12-06 10:44:26,2023-12-06 10:44:26,"0,362s",PASSED
println(opoveshenie),Chrome 119.0.0.0,,,2023-12-06 10:44:26,2023-12-06 10:44:26,"0,001s",PASSED
"if (opoveshenie == ""Просьба обратить внимание"")",Chrome 119.0.0.0,,,2023-12-06 10:44:26,2023-12-06 10:44:27,"0,394s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Фильтр Дата""))",Chrome 119.0.0.0,"Раскрыть фильтр ""Дата""",,2023-12-06 10:44:27,2023-12-06 10:44:27,"0,387s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/Снять выделение в фильтре Дата""))",Chrome 119.0.0.0,"Нажать ""Снять выделение""",,2023-12-06 10:44:27,2023-12-06 10:44:28,"0,537s",PASSED
"scrollToElement(findTestObject(""Выполнение бизнес-плана/2023 список""), 30)",Chrome 119.0.0.0,,,2023-12-06 10:44:28,2023-12-06 10:44:28,"0,475s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/2023 список""))",Chrome 119.0.0.0,Выбрать 1 квартал 2022,,2023-12-06 10:44:28,2023-12-06 10:44:29,"0,363s",PASSED
"scrollToElement(findTestObject(""Выполнение бизнес-плана/1 квартал 2023""), 30)",Chrome 119.0.0.0,,,2023-12-06 10:44:29,2023-12-06 10:44:29,"0,468s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/1 квартал 2023""))",Chrome 119.0.0.0,,,2023-12-06 10:44:29,2023-12-06 10:44:29,"0,371s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/2 квартал 2023""))",Chrome 119.0.0.0,,,2023-12-06 10:44:29,2023-12-06 10:44:30,"0,482s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/3 квартал 2023""))",Chrome 119.0.0.0,,,2023-12-06 10:44:30,2023-12-06 10:44:30,"0,481s",PASSED
Script1697465685113.ZakrytOpoveshenie(),Chrome 119.0.0.0,!,,2023-12-06 10:44:30,2023-12-06 10:44:30,"0,000s",PASSED
"opoveshenie = getText(findTestObject(""Выполнение бизнес-плана/Просьба обратить внимание""))",Chrome 119.0.0.0,,,2023-12-06 10:44:30,2023-12-06 10:44:31,"0,449s",PASSED
println(opoveshenie),Chrome 119.0.0.0,,,2023-12-06 10:44:31,2023-12-06 10:44:31,"0,000s",PASSED
"if (opoveshenie == ""Просьба обратить внимание"")",Chrome 119.0.0.0,,,2023-12-06 10:44:31,2023-12-06 10:44:31,"0,000s",PASSED
"scrollToElement(findTestObject(""Выполнение бизнес-плана/Заголовок дашборда""), 30)",Chrome 119.0.0.0,"Проскроллить до заголовка фильтра ""Дата""",,2023-12-06 10:44:31,2023-12-06 10:44:31,"0,390s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Применить в фильтре Дата""))",Chrome 119.0.0.0,"Нажать ""Применить""",,2023-12-06 10:44:31,2023-12-06 10:44:32,"0,829s",PASSED
delay(30),Chrome 119.0.0.0,,,2023-12-06 10:44:32,2023-12-06 10:45:02,"30,013s",PASSED
Script1697465685113.ZakrytOpoveshenie(),Chrome 119.0.0.0,,,2023-12-06 10:45:02,2023-12-06 10:45:02,"0,000s",PASSED
"opoveshenie = getText(findTestObject(""Выполнение бизнес-плана/Просьба обратить внимание""))",Chrome 119.0.0.0,,,2023-12-06 10:45:02,2023-12-06 10:45:02,"0,344s",PASSED
println(opoveshenie),Chrome 119.0.0.0,,,2023-12-06 10:45:02,2023-12-06 10:45:02,"0,001s",PASSED
"if (opoveshenie == ""Просьба обратить внимание"")",Chrome 119.0.0.0,,,2023-12-06 10:45:02,2023-12-06 10:45:02,"0,000s",PASSED
delay(30),Chrome 119.0.0.0,,,2023-12-06 10:45:02,2023-12-06 10:45:32,"30,017s",PASSED
Script1697465685113.OpenFilter(),Chrome 119.0.0.0,!,,2023-12-06 10:45:32,2023-12-06 10:45:32,"0,001s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Фильтр ДЗО""))",Chrome 119.0.0.0,,,2023-12-06 10:45:32,2023-12-06 10:45:33,"0,404s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/Снять выделение в фильтре ДЗО""))",Chrome 119.0.0.0,,,2023-12-06 10:45:33,2023-12-06 10:45:33,"0,482s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/ПАО Россети""))",Chrome 119.0.0.0,Выбрать ПАО Россети,,2023-12-06 10:45:33,2023-12-06 10:45:34,"0,475s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Применить в фильтре ДЗО""))",Chrome 119.0.0.0,"Нажать ""Применить""",,2023-12-06 10:45:34,2023-12-06 10:45:35,"1,009s",PASSED
delay(30),Chrome 119.0.0.0,,,2023-12-06 10:45:35,2023-12-06 10:46:05,"30,015s",PASSED
"dZO = ""ПАО Россети""",Chrome 119.0.0.0,___________________________________________________________________________________________________,,2023-12-06 10:46:05,2023-12-06 10:46:05,"0,000s",PASSED
a = 84,Chrome 119.0.0.0,,,2023-12-06 10:46:05,2023-12-06 10:46:05,"0,000s",PASSED
"Script1697465685113.Numbers(a, typeOfData, todaysDate, pageInt, fileInt, pageDouble, fileDouble, dZO)",Chrome 119.0.0.0,,,2023-12-06 10:46:05,2023-12-06 10:46:05,"0,002s",PASSED
planFact = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 119.0.0.0,,,2023-12-06 10:46:05,2023-12-06 10:46:05,"0,000s",PASSED
page = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 119.0.0.0,,,2023-12-06 10:46:05,2023-12-06 10:46:05,"0,000s",PASSED
page1 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 119.0.0.0,,,2023-12-06 10:46:05,2023-12-06 10:46:05,"0,001s",PASSED
