Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Сверка дашбордов из разных блоков,Chrome 117.0.0.0,,,2023-10-16 15:35:44,2023-10-16 15:58:37,"22m - 53,300s",FAILED
,,,,,,,
Test Cases/Сверки дашбордов/Выполнение бизнес-плана сверка дашбордов,Chrome 117.0.0.0,,,2023-10-16 15:35:44,2023-10-16 15:41:18,"5m - 33,573s",PASSED
date = new java.util.Date(),Chrome 117.0.0.0,,,2023-10-16 15:35:45,2023-10-16 15:35:45,"0,008s",PASSED
"todaysDate = date.format(""dd.MM.yyyy"")",Chrome 117.0.0.0,,,2023-10-16 15:35:45,2023-10-16 15:35:45,"0,002s",PASSED
println(todaysDate),Chrome 117.0.0.0,,,2023-10-16 15:35:45,2023-10-16 15:35:45,"0,007s",PASSED
widget = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 117.0.0.0,,,2023-10-16 15:35:45,2023-10-16 15:35:45,"0,001s",PASSED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-16 15:35:45,2023-10-16 15:35:47,"2,284s",PASSED
"navigateToUrl(findTestData(""PlanFact"").getValue(10, 1))",Chrome 117.0.0.0,,,2023-10-16 15:35:47,2023-10-16 15:35:53,"5,132s",PASSED
"setText(findTestObject(""Страница авторизации/input__username""), findTestData(""PlanFact"").getValue(8, 1))",Chrome 117.0.0.0,,,2023-10-16 15:35:53,2023-10-16 15:35:54,"1,776s",PASSED
"setText(findTestObject(""Страница авторизации/input__password""), findTestData(""PlanFact"").getValue(9, 1))",Chrome 117.0.0.0,,,2023-10-16 15:35:54,2023-10-16 15:35:55,"0,813s",PASSED
"click(findTestObject(""Страница авторизации/button_""))",Chrome 117.0.0.0,,,2023-10-16 15:35:55,2023-10-16 15:35:56,"1,377s",PASSED
delay(30),Chrome 117.0.0.0,,,2023-10-16 15:35:56,2023-10-16 15:36:27,"30,033s",PASSED
Script1677841392650.ZakrytOpoveshenie(),Chrome 117.0.0.0,,,2023-10-16 15:36:27,2023-10-16 15:36:27,"0,001s",PASSED
"opoveshenie = getText(findTestObject(""Выполнение бизнес-плана/Просьба обратить внимание""))",Chrome 117.0.0.0,,,2023-10-16 15:36:27,2023-10-16 15:36:48,"21,840s",PASSED
println(opoveshenie),Chrome 117.0.0.0,,,2023-10-16 15:36:48,2023-10-16 15:36:48,"0,002s",PASSED
"if (opoveshenie == ""Просьба обратить внимание"")",Chrome 117.0.0.0,,,2023-10-16 15:36:48,2023-10-16 15:36:48,"0,001s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Фильтр Дата""))",Chrome 117.0.0.0,"Раскрыть фильтр ""Дата""",,2023-10-16 15:36:48,2023-10-16 15:36:49,"0,454s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/Снять выделение в фильтре Дата""))",Chrome 117.0.0.0,"Нажать ""Снять выделение""",,2023-10-16 15:36:49,2023-10-16 15:36:49,"0,485s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Применить в фильтре Дата""))",Chrome 117.0.0.0,"Нажать ""Применить""",,2023-10-16 15:36:49,2023-10-16 15:36:50,"0,963s",PASSED
delay(30),Chrome 117.0.0.0,,,2023-10-16 15:36:50,2023-10-16 15:37:20,"30,010s",PASSED
Script1677841392650.ZakrytOpoveshenie(),Chrome 117.0.0.0,,,2023-10-16 15:37:20,2023-10-16 15:37:20,"0,000s",PASSED
"opoveshenie = getText(findTestObject(""Выполнение бизнес-плана/Просьба обратить внимание""))",Chrome 117.0.0.0,,,2023-10-16 15:37:20,2023-10-16 15:37:23,"3,123s",PASSED
println(opoveshenie),Chrome 117.0.0.0,,,2023-10-16 15:37:23,2023-10-16 15:37:23,"0,000s",PASSED
"if (opoveshenie == ""Просьба обратить внимание"")",Chrome 117.0.0.0,,,2023-10-16 15:37:23,2023-10-16 15:37:24,"0,388s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Фильтр Дата""))",Chrome 117.0.0.0,"Раскрыть фильтр ""Дата""",,2023-10-16 15:37:24,2023-10-16 15:37:24,"0,393s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/Снять выделение в фильтре Дата""))",Chrome 117.0.0.0,"Нажать ""Снять выделение""",,2023-10-16 15:37:24,2023-10-16 15:37:25,"0,482s",PASSED
"scrollToElement(findTestObject(""Выполнение бизнес-плана/2023 список""), 30)",Chrome 117.0.0.0,,,2023-10-16 15:37:25,2023-10-16 15:37:25,"0,465s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/2023 список""))",Chrome 117.0.0.0,Выбрать 1 квартал 2022,,2023-10-16 15:37:25,2023-10-16 15:37:25,"0,363s",PASSED
"scrollToElement(findTestObject(""Выполнение бизнес-плана/1 квартал 2023 список""), 30)",Chrome 117.0.0.0,,,2023-10-16 15:37:25,2023-10-16 15:37:26,"0,443s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/1 квартал 2023""))",Chrome 117.0.0.0,,,2023-10-16 15:37:26,2023-10-16 15:37:26,"0,416s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/2 квартал 2023""))",Chrome 117.0.0.0,,,2023-10-16 15:37:26,2023-10-16 15:37:27,"0,487s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/3 квартал 2023 список""))",Chrome 117.0.0.0,,,2023-10-16 15:37:27,2023-10-16 15:37:27,"0,481s",PASSED
"scrollToElement(findTestObject(""Выполнение бизнес-плана/Июль""), 30)",Chrome 117.0.0.0,,,2023-10-16 15:37:27,2023-10-16 15:37:28,"0,463s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/Июль""))",Chrome 117.0.0.0,,,2023-10-16 15:37:28,2023-10-16 15:37:28,"0,353s",PASSED
"scrollToElement(findTestObject(""Выполнение бизнес-плана/Август""), 30)",Chrome 117.0.0.0,,,2023-10-16 15:37:28,2023-10-16 15:37:29,"0,461s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/Август""), CONTINUE_ON_FAILURE)",Chrome 117.0.0.0,,,2023-10-16 15:37:29,2023-10-16 15:37:29,"0,362s",PASSED
"scrollToElement(findTestObject(""Выполнение бизнес-плана/Заголовок дашборда""), 30)",Chrome 117.0.0.0,"Проскроллить до заголовка фильтра ""Дата""",,2023-10-16 15:37:29,2023-10-16 15:37:29,"0,466s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Применить в фильтре Дата""))",Chrome 117.0.0.0,"Нажать ""Применить""",,2023-10-16 15:37:29,2023-10-16 15:37:30,"0,889s",PASSED
delay(30),Chrome 117.0.0.0,,,2023-10-16 15:37:30,2023-10-16 15:38:00,"30,004s",PASSED
Script1677841392650.ZakrytOpoveshenie(),Chrome 117.0.0.0,,,2023-10-16 15:38:00,2023-10-16 15:38:00,"0,000s",PASSED
"opoveshenie = getText(findTestObject(""Выполнение бизнес-плана/Просьба обратить внимание""))",Chrome 117.0.0.0,,,2023-10-16 15:38:00,2023-10-16 15:38:11,"10,226s",PASSED
println(opoveshenie),Chrome 117.0.0.0,,,2023-10-16 15:38:11,2023-10-16 15:38:11,"0,000s",PASSED
"if (opoveshenie == ""Просьба обратить внимание"")",Chrome 117.0.0.0,,,2023-10-16 15:38:11,2023-10-16 15:38:11,"0,000s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Фильтр ДЗО""))",Chrome 117.0.0.0,"Открыть фильтр ""ДЗО""",,2023-10-16 15:38:11,2023-10-16 15:38:11,"0,415s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/Снять выделение в фильтре ДЗО""))",Chrome 117.0.0.0,"Нажать ""Снять выделение""",,2023-10-16 15:38:11,2023-10-16 15:38:11,"0,505s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/ПАО Россети""))",Chrome 117.0.0.0,Выбрать ПАО Россети,,2023-10-16 15:38:11,2023-10-16 15:38:12,"0,468s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Применить в фильтре ДЗО""))",Chrome 117.0.0.0,"Нажать ""Применить""",,2023-10-16 15:38:12,2023-10-16 15:38:13,"1,008s",PASSED
i = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 117.0.0.0,,,2023-10-16 15:38:13,2023-10-16 15:38:13,"0,000s",PASSED
"a = getText(findTestObject(""Выполнение бизнес-плана/Итого""))",Chrome 117.0.0.0,,,2023-10-16 15:38:13,2023-10-16 15:38:31,"18,512s",PASSED
"i = a.indexOf(""План"")",Chrome 117.0.0.0,,,2023-10-16 15:38:31,2023-10-16 15:38:31,"0,000s",PASSED
"a = a.substring(0, i)",Chrome 117.0.0.0,,,2023-10-16 15:38:31,2023-10-16 15:38:31,"0,000s",PASSED
a = a.trim(),Chrome 117.0.0.0,,,2023-10-16 15:38:31,2023-10-16 15:38:31,"0,001s",PASSED
println(a),Chrome 117.0.0.0,,,2023-10-16 15:38:31,2023-10-16 15:38:31,"0,000s",PASSED
"a1 = getText(findTestObject(""Выполнение бизнес-плана/vidget 2""))",Chrome 117.0.0.0,,,2023-10-16 15:38:31,2023-10-16 15:38:32,"0,391s",PASSED
println(a1),Chrome 117.0.0.0,,,2023-10-16 15:38:32,2023-10-16 15:38:32,"0,001s",PASSED
"a1 = a1.substring(0, a1.indexOf(""Россети ФСКЕЭС""))",Chrome 117.0.0.0,,,2023-10-16 15:38:32,2023-10-16 15:38:32,"0,000s",PASSED
"a1 = a1.replaceAll(""[^0-9]"", """")",Chrome 117.0.0.0,,,2023-10-16 15:38:32,2023-10-16 15:38:32,"0,004s",PASSED
println(a1),Chrome 117.0.0.0,,,2023-10-16 15:38:32,2023-10-16 15:38:32,"0,000s",PASSED
"a2 = getText(findTestObject(""Выполнение бизнес-плана/table""))",Chrome 117.0.0.0,,,2023-10-16 15:38:32,2023-10-16 15:38:32,"0,351s",PASSED
println(a2),Chrome 117.0.0.0,,,2023-10-16 15:38:32,2023-10-16 15:38:32,"0,001s",PASSED
