Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Сверка с ПБЭ,Chrome 120.0.0.0,,,2024-01-19 09:46:37,2024-01-19 09:56:28,"9m - 50,672s",FAILED
,,,,,,,
Test Cases/Выполнение бизнес-плана/Выполнение бизнес-плана Сверка ПАО Россети все филиалы,Chrome 120.0.0.0,,,2024-01-19 09:46:37,2024-01-19 09:56:28,"9m - 50,338s",FAILED
"openBrowser("""")",Chrome 120.0.0.0,,,2024-01-19 09:46:38,2024-01-19 09:46:40,"2,146s",PASSED
date = new java.util.Date(),Chrome 120.0.0.0,,,2024-01-19 09:46:40,2024-01-19 09:46:40,"0,012s",PASSED
"todaysDate = date.format(""dd.MM.yyyy"")",Chrome 120.0.0.0,,,2024-01-19 09:46:40,2024-01-19 09:46:40,"0,003s",PASSED
dZO = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-19 09:46:40,2024-01-19 09:46:40,"0,000s",PASSED
a = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-19 09:46:40,2024-01-19 09:46:40,"0,000s",PASSED
fileperc = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-19 09:46:40,2024-01-19 09:46:40,"0,001s",PASSED
pageperc = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-19 09:46:40,2024-01-19 09:46:40,"0,001s",PASSED
pageInt = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-19 09:46:40,2024-01-19 09:46:40,"0,001s",PASSED
fileInt = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-19 09:46:40,2024-01-19 09:46:40,"0,001s",PASSED
pageDouble = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-19 09:46:40,2024-01-19 09:46:40,"0,001s",PASSED
fileDouble = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-19 09:46:40,2024-01-19 09:46:40,"0,002s",PASSED
typeOfData = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-19 09:46:40,2024-01-19 09:46:40,"0,001s",PASSED
"navigateToUrl(findTestData(""PlanFact"").getValue(10, 1))",Chrome 120.0.0.0,,,2024-01-19 09:46:40,2024-01-19 09:46:47,"6,644s",PASSED
"setText(findTestObject(""Страница авторизации/input__username""), findTestData(""PlanFact"").getValue(8, 1))",Chrome 120.0.0.0,,,2024-01-19 09:46:47,2024-01-19 09:46:49,"2,102s",PASSED
"setText(findTestObject(""Страница авторизации/input__password""), findTestData(""PlanFact"").getValue(9, 1))",Chrome 120.0.0.0,,,2024-01-19 09:46:49,2024-01-19 09:46:50,"0,746s",PASSED
"click(findTestObject(""Страница авторизации/button_""))",Chrome 120.0.0.0,,,2024-01-19 09:46:50,2024-01-19 09:46:51,"1,491s",PASSED
delay(40),Chrome 120.0.0.0,,,2024-01-19 09:46:51,2024-01-19 09:47:31,"40,046s",PASSED
