Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Блок руководителя под разными учётками,Chrome 122.0.0.0,,,2024-03-01 06:32:23,2024-03-01 06:58:04,"25m - 41,437s",PASSED
,,,,,,,
Test Cases/Сверки дашбордов/Блок руководителя сверка дашбордов под разными учётками,Chrome 122.0.0.0,,,2024-03-01 06:32:23,2024-03-01 06:58:04,"25m - 41,119s",PASSED
run = 1,Chrome 122.0.0.0,,,2024-03-01 06:32:24,2024-03-01 06:32:24,"0,002s",PASSED
"data = findTestData(""PlanFact"")",Chrome 122.0.0.0,,,2024-03-01 06:32:24,2024-03-01 06:32:25,"0,465s",PASSED
n = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 122.0.0.0,,,2024-03-01 06:32:25,2024-03-01 06:32:25,"0,001s",PASSED
dashboardName = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 122.0.0.0,,,2024-03-01 06:32:25,2024-03-01 06:32:25,"0,000s",PASSED
a1 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 122.0.0.0,,,2024-03-01 06:32:25,2024-03-01 06:32:25,"0,003s",PASSED
a2 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 122.0.0.0,,,2024-03-01 06:32:25,2024-03-01 06:32:25,"0,001s",PASSED
a3 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 122.0.0.0,,,2024-03-01 06:32:25,2024-03-01 06:32:25,"0,001s",PASSED
a4 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 122.0.0.0,,,2024-03-01 06:32:25,2024-03-01 06:32:25,"0,000s",PASSED
a5 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 122.0.0.0,,,2024-03-01 06:32:25,2024-03-01 06:32:25,"0,000s",PASSED
a6 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 122.0.0.0,,,2024-03-01 06:32:25,2024-03-01 06:32:25,"0,000s",PASSED
a7 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 122.0.0.0,,,2024-03-01 06:32:25,2024-03-01 06:32:25,"0,000s",PASSED
a8 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 122.0.0.0,,,2024-03-01 06:32:25,2024-03-01 06:32:25,"0,000s",PASSED
a9 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 122.0.0.0,,,2024-03-01 06:32:25,2024-03-01 06:32:25,"0,000s",PASSED
user = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 122.0.0.0,,,2024-03-01 06:32:25,2024-03-01 06:32:25,"0,000s",PASSED
"for ([run = 1, run < 4, (run++)])",Chrome 122.0.0.0,,,2024-03-01 06:32:25,2024-03-01 06:32:25,"0,014s",PASSED
n = data.getRowNumbers() + 1,Chrome 122.0.0.0,,,2024-03-01 06:32:25,2024-03-01 06:32:25,"0,039s",PASSED
println(n),Chrome 122.0.0.0,,,2024-03-01 06:32:25,2024-03-01 06:32:25,"0,008s",PASSED
"dashboardName = ""Выполнение бизнес-плана""",Chrome 122.0.0.0,,,2024-03-01 06:32:25,2024-03-01 06:32:25,"0,000s",PASSED
"openBrowser("""")",Chrome 122.0.0.0,,,2024-03-01 06:32:25,2024-03-01 06:32:27,"2,646s",PASSED
"navigateToUrl(findTestData(""PlanFact"").getValue(10, 1))",Chrome 122.0.0.0,,,2024-03-01 06:32:27,2024-03-01 06:32:31,"3,411s",PASSED
"setText(findTestObject(""Страница авторизации/input__username""), findTestData(""PlanFact"").getValue(8, run))",Chrome 122.0.0.0,,,2024-03-01 06:32:31,2024-03-01 06:32:33,"2,335s",PASSED
"setText(findTestObject(""Страница авторизации/input__password""), findTestData(""PlanFact"").getValue(9, run))",Chrome 122.0.0.0,,,2024-03-01 06:32:33,2024-03-01 06:32:34,"0,745s",PASSED
"click(findTestObject(""Страница авторизации/button_""))",Chrome 122.0.0.0,,,2024-03-01 06:32:34,2024-03-01 06:32:35,"1,424s",PASSED
delay(40),Chrome 122.0.0.0,,,2024-03-01 06:32:35,2024-03-01 06:33:15,"40,037s",PASSED
Script1686231490255.ZakrytOpoveshenie(),Chrome 122.0.0.0,,,2024-03-01 06:33:15,2024-03-01 06:33:15,"0,000s",PASSED
"opoveshenie = getText(findTestObject(""Выполнение бизнес-плана/Просьба обратить внимание""))",Chrome 122.0.0.0,,,2024-03-01 06:33:15,2024-03-01 06:33:33,"17,862s",PASSED
println(opoveshenie),Chrome 122.0.0.0,,,2024-03-01 06:33:33,2024-03-01 06:33:33,"0,002s",PASSED
"if (opoveshenie == ""Просьба обратить внимание"")",Chrome 122.0.0.0,,,2024-03-01 06:33:33,2024-03-01 06:33:33,"0,413s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Фильтр Дата""))",Chrome 122.0.0.0,"Раскрыть фильтр ""Дата""",,2024-03-01 06:33:33,2024-03-01 06:33:34,"0,635s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/Снять выделение в фильтре Дата""))",Chrome 122.0.0.0,"Нажать ""Снять выделение""",,2024-03-01 06:33:34,2024-03-01 06:33:35,"0,491s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Применить в фильтре Дата""))",Chrome 122.0.0.0,"Нажать ""Применить""",,2024-03-01 06:33:35,2024-03-01 06:33:36,"0,958s",PASSED
delay(20),Chrome 122.0.0.0,,,2024-03-01 06:33:36,2024-03-01 06:33:56,"20,011s",PASSED
Script1686231490255.ZakrytOpoveshenie(),Chrome 122.0.0.0,,,2024-03-01 06:33:56,2024-03-01 06:33:56,"0,000s",PASSED
