Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Отображение данных,Chrome 120.0.0.0,,,2023-12-18 10:02:21,2023-12-18 12:22:25,"2h - 20m - 4,493s",FAILED
,,,,,,,
Test Cases/Выручка в рублях/Выручка в рублях отображение данных все филиалы,Chrome 120.0.0.0,,,2023-12-18 10:02:21,2023-12-18 11:42:15,"1h - 39m - 53,332s",FAILED
date = new java.util.Date(),Chrome 120.0.0.0,,,2023-12-18 10:02:22,2023-12-18 10:02:22,"0,011s",PASSED
"todaysDate = date.format(""dd.MM.yyyy"")",Chrome 120.0.0.0,,,2023-12-18 10:02:22,2023-12-18 10:02:22,"0,001s",PASSED
println(todaysDate),Chrome 120.0.0.0,,,2023-12-18 10:02:22,2023-12-18 10:02:22,"0,000s",PASSED
run = 1,Chrome 120.0.0.0,,,2023-12-18 10:02:22,2023-12-18 10:02:22,"0,000s",PASSED
typeOfData = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2023-12-18 10:02:22,2023-12-18 10:02:22,"0,000s",PASSED
"for ([run = 1, run < 3, (run++)])",Chrome 120.0.0.0,,,2023-12-18 10:02:22,2023-12-18 10:02:22,"0,000s",PASSED
"PreSettings(typeOfData, todaysDate)",Chrome 120.0.0.0,,,2023-12-18 10:02:22,2023-12-18 10:02:22,"0,000s",PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,2023-12-18 10:02:22,2023-12-18 10:02:24,"2,313s",PASSED
"navigateToUrl(findTestData(""PlanFact"").getValue(10, 2))",Chrome 120.0.0.0,,,2023-12-18 10:02:24,2023-12-18 10:02:34,"9,617s",PASSED
"setText(findTestObject(""Страница авторизации/input__username""), findTestData(""PlanFact"").getValue(8, 1))",Chrome 120.0.0.0,,,2023-12-18 10:02:34,2023-12-18 10:02:35,"0,848s",PASSED
"setText(findTestObject(""Страница авторизации/input__password""), findTestData(""PlanFact"").getValue(9, 1))",Chrome 120.0.0.0,,,2023-12-18 10:02:35,2023-12-18 10:02:35,"0,819s",PASSED
"click(findTestObject(""Страница авторизации/button_""))",Chrome 120.0.0.0,,,2023-12-18 10:02:35,2023-12-18 10:02:38,"2,078s",PASSED
delay(30),Chrome 120.0.0.0,,,2023-12-18 10:02:38,2023-12-18 10:03:08,"30,032s",PASSED
"""!""",Chrome 120.0.0.0,,,2023-12-18 10:03:08,2023-12-18 10:03:08,"0,001s",PASSED
"click(findTestObject(""Выручка в рублях/Фильтр Период""))",Chrome 120.0.0.0,"Раскрыть фильтр ""Дата""",,2023-12-18 10:03:08,2023-12-18 10:03:08,"0,429s",PASSED
"click(findTestObject(""Выручка в рублях/Снять выделение в фильтре Дата""))",Chrome 120.0.0.0,"Нажать ""Снять выделение""",,2023-12-18 10:03:08,2023-12-18 10:03:09,"0,485s",PASSED
"click(findTestObject(""Выручка в рублях/Применить в фильтре Дата""))",Chrome 120.0.0.0,"Нажать ""Применить""",,2023-12-18 10:03:09,2023-12-18 10:03:09,"0,663s",PASSED
"click(findTestObject(""Выручка в рублях/Фильтр Период""))",Chrome 120.0.0.0,"Раскрыть фильтр ""Дата""",,2023-12-18 10:03:09,2023-12-18 10:03:15,"5,738s",PASSED
"click(findTestObject(""Выручка в рублях/Снять выделение в фильтре Дата""))",Chrome 120.0.0.0,"Нажать ""Снять выделение""",,2023-12-18 10:03:15,2023-12-18 10:03:15,"0,460s",PASSED
"scrollToElement(findTestObject(""Выручка в рублях/2023 список""), 30)",Chrome 120.0.0.0,,,2023-12-18 10:03:15,2023-12-18 10:03:16,"0,467s",PASSED
"click(findTestObject(""Выручка в рублях/2023 список""))",Chrome 120.0.0.0,,,2023-12-18 10:03:16,2023-12-18 10:03:16,"0,366s",PASSED
"scrollToElement(findTestObject(""Выручка в рублях/1 квартал 2023 список""), 30)",Chrome 120.0.0.0,,,2023-12-18 10:03:16,2023-12-18 10:03:17,"0,453s",PASSED
"click(findTestObject(""Выручка в рублях/1 квартал 2023 выбрать""))",Chrome 120.0.0.0,,,2023-12-18 10:03:17,2023-12-18 10:03:17,"0,368s",PASSED
"click(findTestObject(""Выручка в рублях/выбрать 2 квартал 2023""), CONTINUE_ON_FAILURE)",Chrome 120.0.0.0,,,2023-12-18 10:03:17,2023-12-18 10:03:18,"0,470s",PASSED
"click(findTestObject(""Выручка в рублях/3 квартал 2023""), CONTINUE_ON_FAILURE)",Chrome 120.0.0.0,,,2023-12-18 10:03:18,2023-12-18 10:03:18,"0,479s",PASSED
"click(findTestObject(""Выручка в рублях/4 квартал 2023 список""), CONTINUE_ON_FAILURE)",Chrome 120.0.0.0,,,2023-12-18 10:03:18,2023-12-18 10:03:18,"0,467s",PASSED
"scrollToElement(findTestObject(""Выручка в рублях/Октябрь""), 30)",Chrome 120.0.0.0,,,2023-12-18 10:03:18,2023-12-18 10:03:19,"0,450s",PASSED
"click(findTestObject(""Выручка в рублях/Октябрь""), CONTINUE_ON_FAILURE)",Chrome 120.0.0.0,,,2023-12-18 10:03:19,2023-12-18 10:03:19,"0,372s",PASSED
"scrollToElement(findTestObject(""Выручка в рублях/Заголовок дашборда""), 30)",Chrome 120.0.0.0,"Проскроллить до заголовка фильтра ""ДЗО""",,2023-12-18 10:03:19,2023-12-18 10:03:20,"0,461s",PASSED
"click(findTestObject(""Выручка в рублях/Применить в фильтре Дата""))",Chrome 120.0.0.0,"Нажать ""Применить""",,2023-12-18 10:03:20,2023-12-18 10:03:20,"0,530s",PASSED
"click(findTestObject(""Выручка в рублях/Фильтр ДЗО""))",Chrome 120.0.0.0,"Открыть фильтр ""ДЗО""",,2023-12-18 10:03:20,2023-12-18 10:03:23,"2,555s",PASSED
"click(findTestObject(""Выручка в рублях/Снять выделение в фильтре ДЗО""))",Chrome 120.0.0.0,"Нажать ""Снять выделение в фильтре ДЗО""",,2023-12-18 10:03:23,2023-12-18 10:03:23,"0,490s",PASSED
"click(findTestObject(""Выручка в рублях/Применить в фильтре ДЗО""))",Chrome 120.0.0.0,"Нажать ""Применить""",,2023-12-18 10:03:23,2023-12-18 10:03:24,"0,633s",PASSED
if (run == 1),Chrome 120.0.0.0,,,2023-12-18 10:03:24,2023-12-18 10:03:24,"0,001s",PASSED
println(typeOfData),Chrome 120.0.0.0,,,2023-12-18 10:03:24,2023-12-18 10:03:24,"0,001s",PASSED
"click(findTestObject(""Выручка в рублях/Фильтр ДЗО""))",Chrome 120.0.0.0,"Открыть фильтр ""ДЗО""",,2023-12-18 10:03:24,2023-12-18 10:03:25,"1,128s",PASSED
"click(findTestObject(""Выручка в рублях/ПАО Россети""))",Chrome 120.0.0.0,Выбрать ПАО Россети,,2023-12-18 10:03:25,2023-12-18 10:03:26,"0,463s",PASSED
"Script1687405761596.Change(typeOfData, todaysDate)",Chrome 120.0.0.0,,,2023-12-18 10:03:26,2023-12-18 10:03:26,"0,001s",PASSED
"scrollToElement(findTestObject(""Выручка в рублях/Заголовок дашборда""), 30)",Chrome 120.0.0.0,,,2023-12-18 10:03:26,2023-12-18 10:03:26,"0,457s",PASSED
"click(findTestObject(""Выручка в рублях/Применить в фильтре ДЗО""))",Chrome 120.0.0.0,"Нажать ""Применить""",,2023-12-18 10:03:26,2023-12-18 10:03:27,"0,534s",PASSED
"Script1687405761596.Tumbler(typeOfData, todaysDate)",Chrome 120.0.0.0,,,2023-12-18 10:03:27,2023-12-18 10:03:27,"0,001s",PASSED
