Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Отображение данных,Chrome 120.0.0.0,,,2024-01-09 05:31:22,2024-01-09 10:15:25,"4h - 44m - 2,953s",FAILED
,,,,,,,
Test Cases/Выполнение бизнес-плана/Выполнение бизнес-плана отображение данных все филиалы,Chrome 120.0.0.0,,,2024-01-09 05:31:23,2024-01-09 07:51:40,"2h - 20m - 17,063s",FAILED
date = new java.util.Date(),Chrome 120.0.0.0,,,2024-01-09 05:31:24,2024-01-09 05:31:24,"0,012s",PASSED
"todaysDate = date.format(""dd.MM.yyyy"")",Chrome 120.0.0.0,,,2024-01-09 05:31:24,2024-01-09 05:31:24,"0,001s",PASSED
typeOfData = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-09 05:31:24,2024-01-09 05:31:24,"0,000s",PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,2024-01-09 05:31:24,2024-01-09 05:31:26,"2,348s",PASSED
"navigateToUrl(findTestData(""PlanFact"").getValue(10, 1))",Chrome 120.0.0.0,,,2024-01-09 05:31:26,2024-01-09 05:31:31,"4,880s",PASSED
"setText(findTestObject(""Страница авторизации/input__username""), findTestData(""PlanFact"").getValue(8, 1))",Chrome 120.0.0.0,,,2024-01-09 05:31:31,2024-01-09 05:31:33,"2,215s",PASSED
"setText(findTestObject(""Страница авторизации/input__password""), findTestData(""PlanFact"").getValue(9, 1))",Chrome 120.0.0.0,,,2024-01-09 05:31:33,2024-01-09 05:31:34,"0,779s",PASSED
"click(findTestObject(""Страница авторизации/button_""))",Chrome 120.0.0.0,,,2024-01-09 05:31:34,2024-01-09 05:31:35,"1,325s",PASSED
delay(35),Chrome 120.0.0.0,,,2024-01-09 05:31:35,2024-01-09 05:32:10,"35,046s",PASSED
Script1687256706913.ZakrytOpoveshenie(),Chrome 120.0.0.0,!,,2024-01-09 05:32:10,2024-01-09 05:32:10,"0,001s",PASSED
"opoveshenie = getText(findTestObject(""Выполнение бизнес-плана/Просьба обратить внимание""))",Chrome 120.0.0.0,,,2024-01-09 05:32:10,2024-01-09 05:32:40,"30,177s",PASSED
println(opoveshenie),Chrome 120.0.0.0,,,2024-01-09 05:32:40,2024-01-09 05:32:40,"0,001s",PASSED
"if (opoveshenie == ""Просьба обратить внимание"")",Chrome 120.0.0.0,,,2024-01-09 05:32:40,2024-01-09 05:32:55,"14,724s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Фильтр Дата""))",Chrome 120.0.0.0,"Раскрыть фильтр ""Дата""",,2024-01-09 05:32:55,2024-01-09 05:32:56,"0,875s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/Снять выделение в фильтре Дата""))",Chrome 120.0.0.0,"Нажать ""Снять выделение""",,2024-01-09 05:32:56,2024-01-09 05:32:56,"0,519s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Применить в фильтре Дата""))",Chrome 120.0.0.0,"Нажать ""Применить""",,2024-01-09 05:32:56,2024-01-09 05:32:57,"0,902s",PASSED
delay(35),Chrome 120.0.0.0,,,2024-01-09 05:32:57,2024-01-09 05:33:32,"35,009s",PASSED
Script1687256706913.ZakrytOpoveshenie(),Chrome 120.0.0.0,,,2024-01-09 05:33:32,2024-01-09 05:33:32,"0,000s",PASSED
"opoveshenie = getText(findTestObject(""Выполнение бизнес-плана/Просьба обратить внимание""))",Chrome 120.0.0.0,,,2024-01-09 05:33:32,2024-01-09 05:33:33,"0,365s",PASSED
println(opoveshenie),Chrome 120.0.0.0,,,2024-01-09 05:33:33,2024-01-09 05:33:33,"0,000s",PASSED
"if (opoveshenie == ""Просьба обратить внимание"")",Chrome 120.0.0.0,,,2024-01-09 05:33:33,2024-01-09 05:33:33,"0,420s",PASSED
