Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Отображение данных,Chrome 120.0.0.0,,,2023-12-21 12:45:37,2023-12-21 16:50:03,"4h - 4m - 26,663s",FAILED
,,,,,,,
Test Cases/Выполнение бизнес-плана/Выполнение бизнес-плана отображение данных все филиалы,Chrome 120.0.0.0,,,2023-12-21 12:45:37,2023-12-21 14:48:00,"2h - 2m - 23,229s",FAILED
date = new java.util.Date(),Chrome 120.0.0.0,,,2023-12-21 12:45:38,2023-12-21 12:45:38,"0,010s",PASSED
"todaysDate = date.format(""dd.MM.yyyy"")",Chrome 120.0.0.0,,,2023-12-21 12:45:38,2023-12-21 12:45:38,"0,002s",PASSED
typeOfData = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2023-12-21 12:45:38,2023-12-21 12:45:38,"0,001s",PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,2023-12-21 12:45:38,2023-12-21 12:45:40,"2,232s",PASSED
"navigateToUrl(findTestData(""PlanFact"").getValue(10, 1))",Chrome 120.0.0.0,,,2023-12-21 12:45:40,2023-12-21 12:45:46,"5,633s",PASSED
"setText(findTestObject(""Страница авторизации/input__username""), findTestData(""PlanFact"").getValue(8, 1))",Chrome 120.0.0.0,,,2023-12-21 12:45:46,2023-12-21 12:45:47,"1,791s",PASSED
"setText(findTestObject(""Страница авторизации/input__password""), findTestData(""PlanFact"").getValue(9, 1))",Chrome 120.0.0.0,,,2023-12-21 12:45:47,2023-12-21 12:45:48,"0,809s",PASSED
"click(findTestObject(""Страница авторизации/button_""))",Chrome 120.0.0.0,,,2023-12-21 12:45:48,2023-12-21 12:45:50,"1,365s",PASSED
delay(30),Chrome 120.0.0.0,,,2023-12-21 12:45:50,2023-12-21 12:46:20,"30,028s",PASSED
Script1687256706913.ZakrytOpoveshenie(),Chrome 120.0.0.0,!,,2023-12-21 12:46:20,2023-12-21 12:46:20,"0,001s",PASSED
"opoveshenie = getText(findTestObject(""Выполнение бизнес-плана/Просьба обратить внимание""))",Chrome 120.0.0.0,,,2023-12-21 12:46:20,2023-12-21 12:46:20,"0,360s",PASSED
println(opoveshenie),Chrome 120.0.0.0,,,2023-12-21 12:46:20,2023-12-21 12:46:20,"0,001s",PASSED
"if (opoveshenie == ""Просьба обратить внимание"")",Chrome 120.0.0.0,,,2023-12-21 12:46:20,2023-12-21 12:46:20,"0,381s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Фильтр Дата""))",Chrome 120.0.0.0,"Раскрыть фильтр ""Дата""",,2023-12-21 12:46:20,2023-12-21 12:46:21,"0,409s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/Снять выделение в фильтре Дата""))",Chrome 120.0.0.0,"Нажать ""Снять выделение""",,2023-12-21 12:46:21,2023-12-21 12:46:21,"0,536s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Применить в фильтре Дата""))",Chrome 120.0.0.0,"Нажать ""Применить""",,2023-12-21 12:46:21,2023-12-21 12:46:22,"0,934s",PASSED
delay(30),Chrome 120.0.0.0,,,2023-12-21 12:46:22,2023-12-21 12:46:52,"30,016s",PASSED
Script1687256706913.ZakrytOpoveshenie(),Chrome 120.0.0.0,,,2023-12-21 12:46:52,2023-12-21 12:46:52,"0,000s",PASSED
