Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Отображение данных,Chrome 128.0.0.0,,,2024-09-05 02:59:48,2024-09-05 07:37:35,"4h - 37m - 47,308s",FAILED
,,,,,,,
Test Cases/Выполнение бизнес-плана/Выполнение бизнес-плана отображение данных все филиалы,Chrome 128.0.0.0,,,2024-09-05 02:59:48,2024-09-05 05:34:00,"2h - 34m - 11,333s",FAILED
date = new java.util.Date(),Chrome 128.0.0.0,,,2024-09-05 02:59:49,2024-09-05 02:59:49,"0,010s",PASSED
"todaysDate = date.format(""dd.MM.yyyy"")",Chrome 128.0.0.0,,,2024-09-05 02:59:49,2024-09-05 02:59:49,"0,001s",PASSED
typeOfData = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 128.0.0.0,,,2024-09-05 02:59:49,2024-09-05 02:59:49,"0,000s",PASSED
"openBrowser("""")",Chrome 128.0.0.0,,,2024-09-05 02:59:49,2024-09-05 02:59:52,"2,575s",PASSED
urlText = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 128.0.0.0,,,2024-09-05 02:59:52,2024-09-05 02:59:52,"0,001s",PASSED
searchWord = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 128.0.0.0,,,2024-09-05 02:59:52,2024-09-05 02:59:52,"0,001s",PASSED
i = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 128.0.0.0,,,2024-09-05 02:59:52,2024-09-05 02:59:52,"0,001s",PASSED
ii = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 128.0.0.0,,,2024-09-05 02:59:52,2024-09-05 02:59:52,"0,000s",PASSED
"navigateToUrl(findTestData(""PlanFact"").getValue(10, 1))",Chrome 128.0.0.0,,,2024-09-05 02:59:52,2024-09-05 02:59:57,"5,262s",PASSED
"urlText = getText(findTestObject(""Страница авторизации/Text""))",Chrome 128.0.0.0,,,2024-09-05 02:59:57,2024-09-05 03:00:00,"3,203s",PASSED
delay(10),Chrome 128.0.0.0,,,2024-09-05 03:00:00,2024-09-05 03:00:10,"10,085s",PASSED
"searchWord = ""Вход""",Chrome 128.0.0.0,,,2024-09-05 03:00:10,2024-09-05 03:00:10,"0,001s",PASSED
if (urlText.contains(searchWord) == false),Chrome 128.0.0.0,,,2024-09-05 03:00:10,2024-09-05 03:00:10,"0,002s",PASSED
"setText(findTestObject(""Страница авторизации/input__username""), findTestData(""PlanFact"").getValue(8, 1))",Chrome 128.0.0.0,,,2024-09-05 03:00:10,2024-09-05 03:00:11,"0,859s",PASSED
"setText(findTestObject(""Страница авторизации/input__password""), findTestData(""PlanFact"").getValue(9, 1))",Chrome 128.0.0.0,,,2024-09-05 03:00:11,2024-09-05 03:00:12,"0,744s",PASSED
"click(findTestObject(""Страница авторизации/button_""))",Chrome 128.0.0.0,,,2024-09-05 03:00:12,2024-09-05 03:00:15,"3,067s",PASSED
delay(50),Chrome 128.0.0.0,,,2024-09-05 03:00:15,2024-09-05 03:01:05,"50,018s",PASSED
"searchWord = ""ДЗО""",Chrome 128.0.0.0,,,2024-09-05 03:01:05,2024-09-05 03:01:05,"0,001s",PASSED
"urlText = getText(findTestObject(""Страница авторизации/Text""))",Chrome 128.0.0.0,,,2024-09-05 03:01:05,2024-09-05 03:01:22,"16,808s",PASSED
"if (urlText.contains(""ошибка"") || urlText.contains(searchWord) == false)",Chrome 128.0.0.0,,,2024-09-05 03:01:22,2024-09-05 03:01:22,"0,003s",PASSED
Script1687256706913.ZakrytOpoveshenie(),Chrome 128.0.0.0,!,,2024-09-05 03:01:22,2024-09-05 03:01:22,"0,001s",PASSED
"opoveshenie = getText(findTestObject(""Выполнение бизнес-плана/Просьба обратить внимание""))",Chrome 128.0.0.0,,,2024-09-05 03:01:22,2024-09-05 03:01:22,"0,480s",PASSED
println(opoveshenie),Chrome 128.0.0.0,,,2024-09-05 03:01:22,2024-09-05 03:01:22,"0,002s",PASSED
"if (opoveshenie == ""Просьба обратить внимание"")",Chrome 128.0.0.0,,,2024-09-05 03:01:22,2024-09-05 03:01:23,"0,382s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Фильтр Дата""))",Chrome 128.0.0.0,"Раскрыть фильтр ""Дата""",,2024-09-05 03:01:23,2024-09-05 03:01:23,"0,398s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/Снять выделение в фильтре Дата""))",Chrome 128.0.0.0,"Нажать ""Снять выделение""",,2024-09-05 03:01:23,2024-09-05 03:01:24,"0,478s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Применить в фильтре Дата""))",Chrome 128.0.0.0,"Нажать ""Применить""",,2024-09-05 03:01:24,2024-09-05 03:01:24,"0,894s",PASSED
delay(50),Chrome 128.0.0.0,,,2024-09-05 03:01:24,2024-09-05 03:02:14,"50,008s",PASSED
Script1687256706913.ZakrytOpoveshenie(),Chrome 128.0.0.0,,,2024-09-05 03:02:14,2024-09-05 03:02:14,"0,000s",PASSED
"opoveshenie = getText(findTestObject(""Выполнение бизнес-плана/Просьба обратить внимание""))",Chrome 128.0.0.0,,,2024-09-05 03:02:14,2024-09-05 03:02:15,"0,364s",PASSED
println(opoveshenie),Chrome 128.0.0.0,,,2024-09-05 03:02:15,2024-09-05 03:02:15,"0,001s",PASSED
"if (opoveshenie == ""Просьба обратить внимание"")",Chrome 128.0.0.0,,,2024-09-05 03:02:15,2024-09-05 03:02:15,"0,420s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Фильтр Дата""))",Chrome 128.0.0.0,"Раскрыть фильтр ""Дата""",,2024-09-05 03:02:15,2024-09-05 03:02:16,"0,374s",PASSED
"scrollToElement(findTestObject(""Выполнение бизнес-плана/2024 список""), 30)",Chrome 128.0.0.0,,,2024-09-05 03:02:16,2024-09-05 03:02:16,"0,481s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/2024 список""))",Chrome 128.0.0.0,Выбрать 1 квартал 2022,,2024-09-05 03:02:16,2024-09-05 03:02:16,"0,364s",PASSED
"scrollToElement(findTestObject(""Выполнение бизнес-плана/1 квартал 2024 список""), 30)",Chrome 128.0.0.0,Выбрать 1 квартал 2022,,2024-09-05 03:02:16,2024-09-05 03:02:17,"0,475s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/1 квартал 2024 список""))",Chrome 128.0.0.0,Выбрать 1 квартал 2022,,2024-09-05 03:02:17,2024-09-05 03:02:17,"0,412s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/Январь 2024""))",Chrome 128.0.0.0,Выбрать 1 квартал 2022,,2024-09-05 03:02:17,2024-09-05 03:02:18,"0,381s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/Февраль 2024""))",Chrome 128.0.0.0,Выбрать 1 квартал 2022,,2024-09-05 03:02:18,2024-09-05 03:02:18,"0,484s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/Март 2024""))",Chrome 128.0.0.0,Выбрать 1 квартал 2022,,2024-09-05 03:02:18,2024-09-05 03:02:19,"0,491s",PASSED
"scrollToElement(findTestObject(""Выполнение бизнес-плана/2 квартал 2024""), 30)",Chrome 128.0.0.0,Выбрать 1 квартал 2022,,2024-09-05 03:02:19,2024-09-05 03:02:19,"0,458s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/2 квартал 2024""))",Chrome 128.0.0.0,Выбрать 1 квартал 2022,,2024-09-05 03:02:19,2024-09-05 03:02:20,"0,370s",PASSED
"scrollToElement(findTestObject(""Выполнение бизнес-плана/3 квартал 2024 список""), 30)",Chrome 128.0.0.0,Выбрать 1 квартал 2022,,2024-09-05 03:02:20,2024-09-05 03:02:20,"0,460s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/3 квартал 2024 список""), CONTINUE_ON_FAILURE)",Chrome 128.0.0.0,Выбрать 1 квартал 2022,,2024-09-05 03:02:20,2024-09-05 03:02:20,"0,422s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/Июль 2024""))",Chrome 128.0.0.0,Выбрать 1 квартал 2022,,2024-09-05 03:02:20,2024-09-05 03:02:21,"0,384s",PASSED
"scrollToElement(findTestObject(""Выполнение бизнес-плана/Заголовок дашборда""), 30)",Chrome 128.0.0.0,"Проскроллить до заголовка фильтра ""Дата""",,2024-09-05 03:02:21,2024-09-05 03:02:21,"0,470s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Применить в фильтре Дата""))",Chrome 128.0.0.0,"Нажать ""Применить""",,2024-09-05 03:02:21,2024-09-05 03:02:22,"0,857s",PASSED
delay(50),Chrome 128.0.0.0,,,2024-09-05 03:02:22,2024-09-05 03:03:12,"50,012s",PASSED
Script1687256706913.ZakrytOpoveshenie(),Chrome 128.0.0.0,,,2024-09-05 03:03:12,2024-09-05 03:03:12,"0,001s",PASSED
"opoveshenie = getText(findTestObject(""Выполнение бизнес-плана/Просьба обратить внимание""))",Chrome 128.0.0.0,,,2024-09-05 03:03:12,2024-09-05 03:03:13,"0,359s",PASSED
println(opoveshenie),Chrome 128.0.0.0,,,2024-09-05 03:03:13,2024-09-05 03:03:13,"0,000s",PASSED
"if (opoveshenie == ""Просьба обратить внимание"")",Chrome 128.0.0.0,,,2024-09-05 03:03:13,2024-09-05 03:03:13,"0,397s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Фильтр ДЗО""))",Chrome 128.0.0.0,"Открыть фильтр ""ДЗО""",,2024-09-05 03:03:13,2024-09-05 03:03:13,"0,390s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/Снять выделение в фильтре ДЗО""))",Chrome 128.0.0.0,"Нажать ""Снять выделение""",,2024-09-05 03:03:13,2024-09-05 03:03:14,"0,483s",PASSED
"DzoTest(todaysDate, typeOfData)",Chrome 128.0.0.0,,,2024-09-05 03:03:14,2024-09-05 03:03:14,"0,001s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/ПАО Россети""))",Chrome 128.0.0.0,Выбрать ПАО Россети,,2024-09-05 03:03:14,2024-09-05 03:03:14,"0,486s",PASSED
"Script1687256706913.Change(todaysDate, typeOfData)",Chrome 128.0.0.0,,,2024-09-05 03:03:14,2024-09-05 03:03:14,"0,000s",PASSED
"scrollToElement(findTestObject(""Выполнение бизнес-плана/Заголовок дашборда""), 30)",Chrome 128.0.0.0,"Проскроллить до заголовка фильтра ""ДЗО""",,2024-09-05 03:03:14,2024-09-05 03:03:15,"0,458s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Применить в фильтре ДЗО""))",Chrome 128.0.0.0,"Нажать ""Применить""",,2024-09-05 03:03:15,2024-09-05 03:03:16,"0,856s",PASSED
"typeOfData = ""Факт""",Chrome 128.0.0.0,,,2024-09-05 03:03:16,2024-09-05 03:03:16,"0,000s",PASSED
"Script1687256706913.Test(todaysDate, typeOfData)",Chrome 128.0.0.0,,,2024-09-05 03:03:16,2024-09-05 03:03:16,"0,000s",PASSED
delay(35),Chrome 128.0.0.0,,,2024-09-05 03:03:16,2024-09-05 03:03:51,"35,013s",PASSED
"if (verifyTextNotPresent(""нет данных"", false) == true)",Chrome 128.0.0.0,,,2024-09-05 03:03:51,2024-09-05 03:03:56,"5,177s",PASSED
"typeOfData = ""План""",Chrome 128.0.0.0,,,2024-09-05 03:03:56,2024-09-05 03:03:56,"0,001s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/Кнопка План""))",Chrome 128.0.0.0,,,2024-09-05 03:03:56,2024-09-05 03:03:56,"0,369s",PASSED
"Script1687256706913.Test(todaysDate, typeOfData)",Chrome 128.0.0.0,,,2024-09-05 03:03:56,2024-09-05 03:03:56,"0,001s",PASSED
delay(35),Chrome 128.0.0.0,,,2024-09-05 03:03:56,2024-09-05 03:04:31,"35,006s",PASSED
"if (verifyTextNotPresent(""нет данных"", false) == true)",Chrome 128.0.0.0,,,2024-09-05 03:04:31,2024-09-05 03:04:36,"5,103s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/Кнопка Факт""))",Chrome 128.0.0.0,,,2024-09-05 03:04:36,2024-09-05 03:04:37,"0,358s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Фильтр ДЗО""))",Chrome 128.0.0.0,"Открыть фильтр ""ДЗО""",,2024-09-05 03:04:37,2024-09-05 03:04:37,"0,383s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/Снять выделение в фильтре ДЗО""))",Chrome 128.0.0.0,"Нажать ""Снять выделение""",,2024-09-05 03:04:37,2024-09-05 03:04:38,"0,502s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/Раскрыть список ПАО Россети в фильтре ДЗО""))",Chrome 128.0.0.0,,,2024-09-05 03:04:38,2024-09-05 03:04:38,"0,494s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/Магистральные сети""))",Chrome 128.0.0.0,,,2024-09-05 03:04:38,2024-09-05 03:04:38,"0,471s",PASSED
"Script1687256706913.Change(todaysDate, typeOfData)",Chrome 128.0.0.0,,,2024-09-05 03:04:38,2024-09-05 03:04:38,"0,000s",PASSED
"scrollToElement(findTestObject(""Выполнение бизнес-плана/Заголовок дашборда""), 30)",Chrome 128.0.0.0,"Проскроллить до заголовка фильтра ""ДЗО""",,2024-09-05 03:04:38,2024-09-05 03:04:39,"0,467s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Применить в фильтре ДЗО""))",Chrome 128.0.0.0,"Нажать ""Применить""",,2024-09-05 03:04:39,2024-09-05 03:04:40,"0,868s",PASSED
"typeOfData = ""Факт""",Chrome 128.0.0.0,,,2024-09-05 03:04:40,2024-09-05 03:04:40,"0,000s",PASSED
"Script1687256706913.Test(todaysDate, typeOfData)",Chrome 128.0.0.0,,,2024-09-05 03:04:40,2024-09-05 03:04:40,"0,000s",PASSED
delay(35),Chrome 128.0.0.0,,,2024-09-05 03:04:40,2024-09-05 03:05:15,"35,013s",PASSED
"if (verifyTextNotPresent(""нет данных"", false) == true)",Chrome 128.0.0.0,,,2024-09-05 03:05:15,2024-09-05 03:05:16,"0,884s",FAILED
else,Chrome 128.0.0.0,,,2024-09-05 03:05:16,2024-09-05 03:05:16,"0,002s",PASSED
"sheetName = ""Sheet1""",Chrome 128.0.0.0,,,2024-09-05 03:05:16,2024-09-05 03:05:16,"0,000s",PASSED
"data = findTestData(""PlanFact"")",Chrome 128.0.0.0,,,2024-09-05 03:05:16,2024-09-05 03:05:16,"0,053s",PASSED
n = data.getRowNumbers() + 1,Chrome 128.0.0.0,,,2024-09-05 03:05:16,2024-09-05 03:05:16,"0,000s",PASSED
"dZO = getText(findTestObject(""Выполнение бизнес-плана/Фильтр ДЗО""))",Chrome 128.0.0.0,,,2024-09-05 03:05:16,2024-09-05 03:05:16,"0,359s",PASSED
