Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Сверка с ПБЭ,Chrome 119.0.0.0,,,2023-11-27 08:47:54,2023-11-27 08:53:45,"5m - 51,492s",FAILED
,,,,,,,
Test Cases/Выполнение бизнес-плана/Выполнение бизнес-плана Сверка ПАО Россети все филиалы,Chrome 119.0.0.0,,,2023-11-27 08:47:54,2023-11-27 08:53:45,"5m - 51,168s",FAILED
"openBrowser("""")",Chrome 119.0.0.0,,,2023-11-27 08:47:55,2023-11-27 08:47:57,"2,276s",PASSED
date = new java.util.Date(),Chrome 119.0.0.0,,,2023-11-27 08:47:57,2023-11-27 08:47:57,"0,011s",PASSED
"todaysDate = date.format(""dd.MM.yyyy"")",Chrome 119.0.0.0,,,2023-11-27 08:47:57,2023-11-27 08:47:57,"0,000s",PASSED
dZO = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 119.0.0.0,,,2023-11-27 08:47:57,2023-11-27 08:47:57,"0,000s",PASSED
a = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 119.0.0.0,,,2023-11-27 08:47:57,2023-11-27 08:47:57,"0,000s",PASSED
fileperc = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 119.0.0.0,,,2023-11-27 08:47:57,2023-11-27 08:47:57,"0,000s",PASSED
pageperc = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 119.0.0.0,,,2023-11-27 08:47:57,2023-11-27 08:47:57,"0,000s",PASSED
pageInt = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 119.0.0.0,,,2023-11-27 08:47:57,2023-11-27 08:47:57,"0,000s",PASSED
fileInt = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 119.0.0.0,,,2023-11-27 08:47:57,2023-11-27 08:47:57,"0,011s",PASSED
pageDouble = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 119.0.0.0,,,2023-11-27 08:47:57,2023-11-27 08:47:57,"0,000s",PASSED
fileDouble = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 119.0.0.0,,,2023-11-27 08:47:57,2023-11-27 08:47:57,"0,000s",PASSED
typeOfData = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 119.0.0.0,,,2023-11-27 08:47:57,2023-11-27 08:47:57,"0,001s",PASSED
"navigateToUrl(findTestData(""PlanFact"").getValue(10, 1))",Chrome 119.0.0.0,,,2023-11-27 08:47:57,2023-11-27 08:48:01,"3,731s",PASSED
"setText(findTestObject(""Страница авторизации/input__username""), findTestData(""PlanFact"").getValue(8, 1))",Chrome 119.0.0.0,,,2023-11-27 08:48:01,2023-11-27 08:48:03,"2,182s",PASSED
"setText(findTestObject(""Страница авторизации/input__password""), findTestData(""PlanFact"").getValue(9, 1))",Chrome 119.0.0.0,,,2023-11-27 08:48:03,2023-11-27 08:48:04,"0,735s",PASSED
"click(findTestObject(""Страница авторизации/button_""))",Chrome 119.0.0.0,,,2023-11-27 08:48:04,2023-11-27 08:48:05,"1,225s",PASSED
delay(30),Chrome 119.0.0.0,,,2023-11-27 08:48:05,2023-11-27 08:48:35,"30,033s",PASSED
Script1697465685113.ZakrytOpoveshenie(),Chrome 119.0.0.0,,,2023-11-27 08:48:35,2023-11-27 08:48:35,"0,002s",PASSED
"opoveshenie = getText(findTestObject(""Выполнение бизнес-плана/Просьба обратить внимание""))",Chrome 119.0.0.0,,,2023-11-27 08:48:35,2023-11-27 08:49:00,"24,650s",PASSED
println(opoveshenie),Chrome 119.0.0.0,,,2023-11-27 08:49:00,2023-11-27 08:49:00,"0,003s",PASSED
"if (opoveshenie == ""Просьба обратить внимание"")",Chrome 119.0.0.0,,,2023-11-27 08:49:00,2023-11-27 08:49:00,"0,001s",PASSED
