Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Отображение данных,Chrome 119.0.0.0,,,2023-11-07 05:19:41,2023-11-07 08:54:19,"3h - 34m - 37,908s",FAILED
,,,,,,,
Test Cases/Выполнение бизнес-плана/Выполнение бизнес-плана отображение данных все филиалы,Chrome 119.0.0.0,,,2023-11-07 05:19:41,2023-11-07 06:48:47,"1h - 29m - 5,985s",FAILED
date = new java.util.Date(),Chrome 119.0.0.0,,,2023-11-07 05:19:42,2023-11-07 05:19:42,"0,003s",PASSED
"todaysDate = date.format(""dd.MM.yyyy"")",Chrome 119.0.0.0,,,2023-11-07 05:19:42,2023-11-07 05:19:42,"0,000s",PASSED
typeOfData = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 119.0.0.0,,,2023-11-07 05:19:42,2023-11-07 05:19:42,"0,010s",PASSED
"openBrowser("""")",Chrome 119.0.0.0,,,2023-11-07 05:19:42,2023-11-07 05:19:44,"2,271s",PASSED
"navigateToUrl(findTestData(""PlanFact"").getValue(10, 1))",Chrome 119.0.0.0,,,2023-11-07 05:19:44,2023-11-07 05:19:48,"3,461s",PASSED
"setText(findTestObject(""Страница авторизации/input__username""), findTestData(""PlanFact"").getValue(8, 1))",Chrome 119.0.0.0,,,2023-11-07 05:19:48,2023-11-07 05:19:49,"1,830s",PASSED
"setText(findTestObject(""Страница авторизации/input__password""), findTestData(""PlanFact"").getValue(9, 1))",Chrome 119.0.0.0,,,2023-11-07 05:19:49,2023-11-07 05:19:50,"0,740s",PASSED
"click(findTestObject(""Страница авторизации/button_""))",Chrome 119.0.0.0,,,2023-11-07 05:19:50,2023-11-07 05:19:51,"1,127s",PASSED
delay(30),Chrome 119.0.0.0,,,2023-11-07 05:19:51,2023-11-07 05:20:21,"30,094s",PASSED
Script1687256706913.ZakrytOpoveshenie(),Chrome 119.0.0.0,!,,2023-11-07 05:20:21,2023-11-07 05:20:21,"0,001s",PASSED
"opoveshenie = getText(findTestObject(""Выполнение бизнес-плана/Просьба обратить внимание""))",Chrome 119.0.0.0,,,2023-11-07 05:20:21,2023-11-07 05:20:51,"30,163s",PASSED
println(opoveshenie),Chrome 119.0.0.0,,,2023-11-07 05:20:51,2023-11-07 05:20:51,"0,003s",PASSED
"if (opoveshenie == ""Просьба обратить внимание"")",Chrome 119.0.0.0,,,2023-11-07 05:20:51,2023-11-07 05:21:11,"19,346s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Фильтр Дата""))",Chrome 119.0.0.0,"Раскрыть фильтр ""Дата""",,2023-11-07 05:21:11,2023-11-07 05:21:11,"0,435s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/Снять выделение в фильтре Дата""))",Chrome 119.0.0.0,"Нажать ""Снять выделение""",,2023-11-07 05:21:11,2023-11-07 05:21:12,"0,503s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Применить в фильтре Дата""))",Chrome 119.0.0.0,"Нажать ""Применить""",,2023-11-07 05:21:12,2023-11-07 05:21:13,"0,919s",PASSED
delay(10),Chrome 119.0.0.0,,,2023-11-07 05:21:13,2023-11-07 05:21:23,"10,005s",PASSED
Script1687256706913.ZakrytOpoveshenie(),Chrome 119.0.0.0,,,2023-11-07 05:21:23,2023-11-07 05:21:23,"0,000s",PASSED
"opoveshenie = getText(findTestObject(""Выполнение бизнес-плана/Просьба обратить внимание""))",Chrome 119.0.0.0,,,2023-11-07 05:21:23,2023-11-07 05:21:44,"21,055s",PASSED
println(opoveshenie),Chrome 119.0.0.0,,,2023-11-07 05:21:44,2023-11-07 05:21:44,"0,000s",PASSED
"if (opoveshenie == ""Просьба обратить внимание"")",Chrome 119.0.0.0,,,2023-11-07 05:21:44,2023-11-07 05:21:44,"0,436s",PASSED
