Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Блок руководителя под разными учётками,Chrome 131.0.0.0,,,13-11-2024 15:38:13,13-11-2024 18:31:02,"2h - 52m - 48,854s",FAILED
,,,,,,,
Test Cases/Сверки дашбордов/Блок руководителя сверка дашбордов под разными учётками,Chrome 131.0.0.0,,,13-11-2024 15:38:13,13-11-2024 18:31:02,"2h - 52m - 48,665s",FAILED
run = 1,Chrome 131.0.0.0,,,13-11-2024 15:38:14,13-11-2024 15:38:14,"0,005s",PASSED
"data = findTestData(""PlanFact"")",Chrome 131.0.0.0,,,13-11-2024 15:38:14,13-11-2024 15:38:15,"0,510s",PASSED
n = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,13-11-2024 15:38:15,13-11-2024 15:38:15,"0,002s",PASSED
urlData = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,13-11-2024 15:38:15,13-11-2024 15:38:15,"0,002s",PASSED
dashboardName = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,13-11-2024 15:38:15,13-11-2024 15:38:15,"0,001s",PASSED
a1 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,13-11-2024 15:38:15,13-11-2024 15:38:15,"0,002s",PASSED
a2 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,13-11-2024 15:38:15,13-11-2024 15:38:15,"0,003s",PASSED
a3 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,13-11-2024 15:38:15,13-11-2024 15:38:15,"0,002s",PASSED
a4 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,13-11-2024 15:38:15,13-11-2024 15:38:15,"0,002s",PASSED
a5 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,13-11-2024 15:38:15,13-11-2024 15:38:15,"0,002s",PASSED
a6 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,13-11-2024 15:38:15,13-11-2024 15:38:15,"0,004s",PASSED
a7 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,13-11-2024 15:38:15,13-11-2024 15:38:15,"0,002s",PASSED
a8 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,13-11-2024 15:38:15,13-11-2024 15:38:15,"0,002s",PASSED
a9 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,13-11-2024 15:38:15,13-11-2024 15:38:15,"0,002s",PASSED
user = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,13-11-2024 15:38:15,13-11-2024 15:38:15,"0,002s",PASSED
"for ([run = 1, run < 4, (run++)])",Chrome 131.0.0.0,,,13-11-2024 15:38:15,13-11-2024 15:38:15,"0,022s",PASSED
n = data.getRowNumbers() + 1,Chrome 131.0.0.0,,,13-11-2024 15:38:15,13-11-2024 15:38:15,"0,046s",PASSED
println(n),Chrome 131.0.0.0,,,13-11-2024 15:38:15,13-11-2024 15:38:15,"0,008s",PASSED
"dashboardName = ""Выполнение бизнес-плана""",Chrome 131.0.0.0,,,13-11-2024 15:38:15,13-11-2024 15:38:15,"0,003s",PASSED
"openBrowser("""")",Chrome 131.0.0.0,,,13-11-2024 15:38:15,13-11-2024 15:38:17,"1,870s",PASSED
urlData = 1,Chrome 131.0.0.0,,,13-11-2024 15:38:17,13-11-2024 15:38:17,"0,003s",PASSED
"Script1686231490255.CheckPageDownload(urlData, run)",Chrome 131.0.0.0,,,13-11-2024 15:38:17,13-11-2024 15:38:17,"0,006s",PASSED
i = 1,Chrome 131.0.0.0,,,13-11-2024 15:38:17,13-11-2024 15:38:17,"0,002s",PASSED
ii = 0,Chrome 131.0.0.0,,,13-11-2024 15:38:17,13-11-2024 15:38:17,"0,002s",PASSED
urlText = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,13-11-2024 15:38:17,13-11-2024 15:38:17,"0,004s",PASSED
searchWord = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,13-11-2024 15:38:17,13-11-2024 15:38:17,"0,005s",PASSED
deleteAllCookies(),Chrome 131.0.0.0,,,13-11-2024 15:38:17,13-11-2024 15:38:17,"0,059s",PASSED
refresh(),Chrome 131.0.0.0,,,13-11-2024 15:38:17,13-11-2024 15:38:17,"0,100s",PASSED
delay(65),Chrome 131.0.0.0,,,13-11-2024 15:38:17,13-11-2024 15:39:22,"1m - 5,060s",PASSED
"navigateToUrl(findTestData(""PlanFact"").getValue(10, urlData))",Chrome 131.0.0.0,,,13-11-2024 15:39:22,13-11-2024 15:39:32,"9,360s",PASSED
"pageLoaded1 = verifyElementPresent(findTestObject(""Страница авторизации/Text""), 30)",Chrome 131.0.0.0,,,13-11-2024 15:39:32,13-11-2024 15:39:32,"0,387s",PASSED
if (pageLoaded1 == false),Chrome 131.0.0.0,,,13-11-2024 15:39:32,13-11-2024 15:39:32,"0,008s",PASSED
"urlText = getText(findTestObject(""Страница авторизации/Text""))",Chrome 131.0.0.0,,,13-11-2024 15:39:32,13-11-2024 15:39:32,"0,302s",PASSED
