Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Отображение данных,Chrome 132.0.0.0,,,13-02-2025 06:39:50,13-02-2025 13:26:18,"6h - 46m - 27,915s",FAILED
,,,,,,,
Test Cases/Выполнение бизнес-плана/Выполнение бизнес-плана отображение данных все филиалы,Chrome 132.0.0.0,,,13-02-2025 06:39:50,13-02-2025 09:55:33,"3h - 15m - 42,674s",FAILED
date = new java.util.Date(),Chrome 132.0.0.0,,,13-02-2025 06:39:52,13-02-2025 06:39:52,"0,019s",PASSED
"todaysDate = date.format(""dd.MM.yyyy"")",Chrome 132.0.0.0,,,13-02-2025 06:39:52,13-02-2025 06:39:52,"0,007s",PASSED
typeOfData = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 132.0.0.0,,,13-02-2025 06:39:52,13-02-2025 06:39:52,"0,003s",PASSED
"openBrowser("""")",Chrome 132.0.0.0,,,13-02-2025 06:39:52,13-02-2025 06:39:55,"3,125s",PASSED
urlText = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 132.0.0.0,,,13-02-2025 06:39:55,13-02-2025 06:39:55,"0,005s",PASSED
searchWord = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 132.0.0.0,,,13-02-2025 06:39:55,13-02-2025 06:39:55,"0,003s",PASSED
i = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 132.0.0.0,,,13-02-2025 06:39:55,13-02-2025 06:39:55,"0,003s",PASSED
ii = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 132.0.0.0,,,13-02-2025 06:39:55,13-02-2025 06:39:55,"0,004s",PASSED
"navigateToUrl(findTestData(""PlanFact"").getValue(10, 1))",Chrome 132.0.0.0,,,13-02-2025 06:39:55,13-02-2025 06:40:04,"9,602s",PASSED
"urlText = getText(findTestObject(""Страница авторизации/Text""))",Chrome 132.0.0.0,,,13-02-2025 06:40:04,13-02-2025 06:40:05,"0,443s",PASSED
delay(10),Chrome 132.0.0.0,,,13-02-2025 06:40:05,13-02-2025 06:40:15,"10,049s",PASSED
"searchWord = ""Вход""",Chrome 132.0.0.0,,,13-02-2025 06:40:15,13-02-2025 06:40:15,"0,002s",PASSED
if (urlText.contains(searchWord) == false),Chrome 132.0.0.0,,,13-02-2025 06:40:15,13-02-2025 06:40:15,"0,008s",PASSED
"setText(findTestObject(""Страница авторизации/input__username""), findTestData(""PlanFact"").getValue(8, 1))",Chrome 132.0.0.0,,,13-02-2025 06:40:15,13-02-2025 06:40:16,"0,807s",PASSED
"setText(findTestObject(""Страница авторизации/input__password""), findTestData(""PlanFact"").getValue(9, 1))",Chrome 132.0.0.0,,,13-02-2025 06:40:16,13-02-2025 06:40:16,"0,704s",PASSED
"click(findTestObject(""Страница авторизации/button_""))",Chrome 132.0.0.0,,,13-02-2025 06:40:16,13-02-2025 06:40:18,"1,370s",PASSED
delay(60),Chrome 132.0.0.0,,,13-02-2025 06:40:18,13-02-2025 06:41:18,"1m - 0,018s",PASSED
"searchWord = ""ДЗО""",Chrome 132.0.0.0,,,13-02-2025 06:41:18,13-02-2025 06:41:18,"0,002s",PASSED
"urlText = getText(findTestObject(""Страница авторизации/Text""))",Chrome 132.0.0.0,,,13-02-2025 06:41:18,13-02-2025 06:41:26,"8,417s",PASSED
"if (urlText.contains(""ошибка"") || urlText.contains(searchWord) == false)",Chrome 132.0.0.0,,,13-02-2025 06:41:26,13-02-2025 06:41:26,"0,004s",PASSED
Script1687256706913.ZakrytOpoveshenie(),Chrome 132.0.0.0,!,,13-02-2025 06:41:26,13-02-2025 06:41:26,"0,002s",PASSED
"opoveshenie = getText(findTestObject(""Выполнение бизнес-плана/Просьба обратить внимание""))",Chrome 132.0.0.0,,,13-02-2025 06:41:26,13-02-2025 06:41:27,"0,538s",PASSED
println(opoveshenie),Chrome 132.0.0.0,,,13-02-2025 06:41:27,13-02-2025 06:41:27,"0,005s",PASSED
"if (opoveshenie == ""Просьба обратить внимание"")",Chrome 132.0.0.0,,,13-02-2025 06:41:27,13-02-2025 06:41:27,"0,350s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Фильтр Дата""))",Chrome 132.0.0.0,"Раскрыть фильтр ""Дата""",,13-02-2025 06:41:27,13-02-2025 06:41:27,"0,376s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/Снять выделение в фильтре Дата""))",Chrome 132.0.0.0,"Нажать ""Снять выделение""",,13-02-2025 06:41:27,13-02-2025 06:41:28,"0,566s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Применить в фильтре Дата""))",Chrome 132.0.0.0,"Нажать ""Применить""",,13-02-2025 06:41:28,13-02-2025 06:41:29,"0,808s",PASSED
delay(60),Chrome 132.0.0.0,,,13-02-2025 06:41:29,13-02-2025 06:42:29,"1m - 0,012s",PASSED
Script1687256706913.ZakrytOpoveshenie(),Chrome 132.0.0.0,,,13-02-2025 06:42:29,13-02-2025 06:42:29,"0,001s",PASSED
"opoveshenie = getText(findTestObject(""Выполнение бизнес-плана/Просьба обратить внимание""))",Chrome 132.0.0.0,,,13-02-2025 06:42:29,13-02-2025 06:42:29,"0,315s",PASSED
