Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Отображение данных,Chrome 120.0.0.0,,,2023-12-21 05:02:08,2023-12-21 06:29:30,"1h - 27m - 21,538s",FAILED
,,,,,,,
Test Cases/Выполнение бизнес-плана/Выполнение бизнес-плана отображение данных все филиалы,Chrome 120.0.0.0,,,2023-12-21 05:02:09,2023-12-21 05:05:48,"3m - 39,141s",FAILED
date = new java.util.Date(),Chrome 120.0.0.0,,,2023-12-21 05:02:09,2023-12-21 05:02:09,"0,010s",PASSED
"todaysDate = date.format(""dd.MM.yyyy"")",Chrome 120.0.0.0,,,2023-12-21 05:02:09,2023-12-21 05:02:09,"0,001s",PASSED
typeOfData = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2023-12-21 05:02:09,2023-12-21 05:02:09,"0,000s",PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,2023-12-21 05:02:09,2023-12-21 05:02:12,"2,707s",PASSED
"navigateToUrl(findTestData(""PlanFact"").getValue(10, 1))",Chrome 120.0.0.0,,,2023-12-21 05:02:12,2023-12-21 05:02:16,"3,996s",PASSED
"setText(findTestObject(""Страница авторизации/input__username""), findTestData(""PlanFact"").getValue(8, 1))",Chrome 120.0.0.0,,,2023-12-21 05:02:16,2023-12-21 05:02:18,"2,076s",PASSED
"setText(findTestObject(""Страница авторизации/input__password""), findTestData(""PlanFact"").getValue(9, 1))",Chrome 120.0.0.0,,,2023-12-21 05:02:18,2023-12-21 05:02:19,"0,819s",PASSED
"click(findTestObject(""Страница авторизации/button_""))",Chrome 120.0.0.0,,,2023-12-21 05:02:19,2023-12-21 05:02:20,"1,414s",PASSED
delay(30),Chrome 120.0.0.0,,,2023-12-21 05:02:20,2023-12-21 05:02:50,"30,042s",PASSED
Script1687256706913.ZakrytOpoveshenie(),Chrome 120.0.0.0,!,,2023-12-21 05:02:50,2023-12-21 05:02:50,"0,002s",PASSED
"opoveshenie = getText(findTestObject(""Выполнение бизнес-плана/Просьба обратить внимание""))",Chrome 120.0.0.0,,,2023-12-21 05:02:50,2023-12-21 05:03:21,"30,233s",PASSED
println(opoveshenie),Chrome 120.0.0.0,,,2023-12-21 05:03:21,2023-12-21 05:03:21,"0,004s",PASSED
"if (opoveshenie == ""Просьба обратить внимание"")",Chrome 120.0.0.0,,,2023-12-21 05:03:21,2023-12-21 05:03:22,"0,966s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Фильтр Дата""))",Chrome 120.0.0.0,"Раскрыть фильтр ""Дата""",,2023-12-21 05:03:22,2023-12-21 05:03:22,"0,471s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/Снять выделение в фильтре Дата""))",Chrome 120.0.0.0,"Нажать ""Снять выделение""",,2023-12-21 05:03:22,2023-12-21 05:03:23,"0,521s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Применить в фильтре Дата""))",Chrome 120.0.0.0,"Нажать ""Применить""",,2023-12-21 05:03:23,2023-12-21 05:03:24,"0,976s",PASSED
delay(30),Chrome 120.0.0.0,,,2023-12-21 05:03:24,2023-12-21 05:03:54,"30,007s",PASSED
Script1687256706913.ZakrytOpoveshenie(),Chrome 120.0.0.0,,,2023-12-21 05:03:54,2023-12-21 05:03:54,"0,000s",PASSED
"opoveshenie = getText(findTestObject(""Выполнение бизнес-плана/Просьба обратить внимание""))",Chrome 120.0.0.0,,,2023-12-21 05:03:54,2023-12-21 05:03:57,"3,272s",PASSED
println(opoveshenie),Chrome 120.0.0.0,,,2023-12-21 05:03:57,2023-12-21 05:03:57,"0,000s",PASSED
"if (opoveshenie == ""Просьба обратить внимание"")",Chrome 120.0.0.0,,,2023-12-21 05:03:57,2023-12-21 05:03:57,"0,406s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Фильтр Дата""))",Chrome 120.0.0.0,"Раскрыть фильтр ""Дата""",,2023-12-21 05:03:57,2023-12-21 05:03:58,"0,388s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/Снять выделение в фильтре Дата""))",Chrome 120.0.0.0,"Нажать ""Снять выделение""",,2023-12-21 05:03:58,2023-12-21 05:03:58,"0,480s",PASSED
"scrollToElement(findTestObject(""Выполнение бизнес-плана/2023 список""), 30)",Chrome 120.0.0.0,,,2023-12-21 05:03:58,2023-12-21 05:03:59,"0,454s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/2023 список""))",Chrome 120.0.0.0,Выбрать 1 квартал 2022,,2023-12-21 05:03:59,2023-12-21 05:03:59,"0,366s",PASSED
"scrollToElement(findTestObject(""Выполнение бизнес-плана/1 квартал 2023""), 30)",Chrome 120.0.0.0,,,2023-12-21 05:03:59,2023-12-21 05:03:59,"0,491s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/1 квартал 2023""))",Chrome 120.0.0.0,,,2023-12-21 05:03:59,2023-12-21 05:04:00,"0,380s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/2 квартал 2023""))",Chrome 120.0.0.0,,,2023-12-21 05:04:00,2023-12-21 05:04:00,"0,490s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/3 квартал 2023""))",Chrome 120.0.0.0,,,2023-12-21 05:04:00,2023-12-21 05:04:01,"0,493s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/4 квартал 2023 список""))",Chrome 120.0.0.0,,,2023-12-21 05:04:01,2023-12-21 05:04:01,"0,490s",PASSED
"scrollToElement(findTestObject(""Выполнение бизнес-плана/Октябрь 2023""), 30)",Chrome 120.0.0.0,,,2023-12-21 05:04:01,2023-12-21 05:04:02,"0,366s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/Октябрь 2023""))",Chrome 120.0.0.0,,,2023-12-21 05:04:02,2023-12-21 05:04:02,"0,388s",PASSED
Script1687256706913.ZakrytOpoveshenie(),Chrome 120.0.0.0,!,,2023-12-21 05:04:02,2023-12-21 05:04:02,"0,001s",PASSED
"opoveshenie = getText(findTestObject(""Выполнение бизнес-плана/Просьба обратить внимание""))",Chrome 120.0.0.0,,,2023-12-21 05:04:02,2023-12-21 05:04:03,"0,471s",PASSED
println(opoveshenie),Chrome 120.0.0.0,,,2023-12-21 05:04:03,2023-12-21 05:04:03,"0,000s",PASSED
"if (opoveshenie == ""Просьба обратить внимание"")",Chrome 120.0.0.0,,,2023-12-21 05:04:03,2023-12-21 05:04:03,"0,001s",PASSED
"scrollToElement(findTestObject(""Выполнение бизнес-плана/Заголовок фильтра ДЗО""), 30)",Chrome 120.0.0.0,"Проскроллить до заголовка фильтра ""Дата""",,2023-12-21 05:04:03,2023-12-21 05:04:03,"0,369s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Применить в фильтре Дата""))",Chrome 120.0.0.0,"Нажать ""Применить""",,2023-12-21 05:04:03,2023-12-21 05:04:04,"0,922s",PASSED
