Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Сверка дашбордов из разных блоков,Chrome 132.0.0.0,,,10-02-2025 02:51:59,10-02-2025 07:39:53,"4h - 47m - 54,588s",FAILED
,,,,,,,
Test Cases/Сверки дашбордов/Блок руководителя сверка дашбордов под разными учётками,Chrome 132.0.0.0,,,10-02-2025 02:51:59,10-02-2025 05:14:24,"2h - 22m - 25,375s",FAILED
run = 1,Chrome 132.0.0.0,,,10-02-2025 02:52:00,10-02-2025 02:52:00,"0,004s",PASSED
"data = findTestData(""PlanFact"")",Chrome 132.0.0.0,,,10-02-2025 02:52:00,10-02-2025 02:52:01,"0,555s",PASSED
n = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 132.0.0.0,,,10-02-2025 02:52:01,10-02-2025 02:52:01,"0,002s",PASSED
urlData = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 132.0.0.0,,,10-02-2025 02:52:01,10-02-2025 02:52:01,"0,002s",PASSED
dashboardName = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 132.0.0.0,,,10-02-2025 02:52:01,10-02-2025 02:52:01,"0,002s",PASSED
a1 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 132.0.0.0,,,10-02-2025 02:52:01,10-02-2025 02:52:01,"0,002s",PASSED
a2 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 132.0.0.0,,,10-02-2025 02:52:01,10-02-2025 02:52:01,"0,003s",PASSED
a3 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 132.0.0.0,,,10-02-2025 02:52:01,10-02-2025 02:52:01,"0,003s",PASSED
a4 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 132.0.0.0,,,10-02-2025 02:52:01,10-02-2025 02:52:01,"0,002s",PASSED
a5 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 132.0.0.0,,,10-02-2025 02:52:01,10-02-2025 02:52:01,"0,004s",PASSED
a6 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 132.0.0.0,,,10-02-2025 02:52:01,10-02-2025 02:52:01,"0,002s",PASSED
a7 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 132.0.0.0,,,10-02-2025 02:52:01,10-02-2025 02:52:01,"0,001s",PASSED
a8 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 132.0.0.0,,,10-02-2025 02:52:01,10-02-2025 02:52:01,"0,001s",PASSED
a9 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 132.0.0.0,,,10-02-2025 02:52:01,10-02-2025 02:52:01,"0,003s",PASSED
user = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 132.0.0.0,,,10-02-2025 02:52:01,10-02-2025 02:52:01,"0,004s",PASSED
"for ([run = 1, run < 4, (run++)])",Chrome 132.0.0.0,,,10-02-2025 02:52:01,10-02-2025 02:52:01,"0,031s",PASSED
n = data.getRowNumbers() + 1,Chrome 132.0.0.0,,,10-02-2025 02:52:01,10-02-2025 02:52:01,"0,058s",PASSED
println(n),Chrome 132.0.0.0,,,10-02-2025 02:52:01,10-02-2025 02:52:01,"0,009s",PASSED
"dashboardName = ""Выполнение бизнес-плана""",Chrome 132.0.0.0,,,10-02-2025 02:52:01,10-02-2025 02:52:01,"0,004s",PASSED
"openBrowser("""")",Chrome 132.0.0.0,,,10-02-2025 02:52:01,10-02-2025 02:52:04,"3,030s",PASSED
urlData = 1,Chrome 132.0.0.0,,,10-02-2025 02:52:04,10-02-2025 02:52:04,"0,002s",PASSED
"Script1686231490255.CheckPageDownload(urlData, run)",Chrome 132.0.0.0,,,10-02-2025 02:52:04,10-02-2025 02:52:04,"0,008s",PASSED
i = 1,Chrome 132.0.0.0,,,10-02-2025 02:52:04,10-02-2025 02:52:04,"0,002s",PASSED
ii = 0,Chrome 132.0.0.0,,,10-02-2025 02:52:04,10-02-2025 02:52:04,"0,002s",PASSED
urlText = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 132.0.0.0,,,10-02-2025 02:52:04,10-02-2025 02:52:04,"0,004s",PASSED
searchWord = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 132.0.0.0,,,10-02-2025 02:52:04,10-02-2025 02:52:04,"0,005s",PASSED
deleteAllCookies(),Chrome 132.0.0.0,,,10-02-2025 02:52:04,10-02-2025 02:52:04,"0,064s",PASSED
refresh(),Chrome 132.0.0.0,,,10-02-2025 02:52:04,10-02-2025 02:52:04,"0,094s",PASSED
delay(70),Chrome 132.0.0.0,,,10-02-2025 02:52:04,10-02-2025 02:53:14,"1m - 10,073s",PASSED
"navigateToUrl(findTestData(""PlanFact"").getValue(10, urlData))",Chrome 132.0.0.0,,,10-02-2025 02:53:14,10-02-2025 02:53:21,"7,220s",PASSED
"pageLoaded1 = verifyElementPresent(findTestObject(""Страница авторизации/Text""), 30)",Chrome 132.0.0.0,,,10-02-2025 02:53:21,10-02-2025 02:53:23,"1,516s",PASSED
if (pageLoaded1 == false),Chrome 132.0.0.0,,,10-02-2025 02:53:23,10-02-2025 02:53:23,"0,009s",PASSED
"urlText = getText(findTestObject(""Страница авторизации/Text""))",Chrome 132.0.0.0,,,10-02-2025 02:53:23,10-02-2025 02:53:23,"0,315s",PASSED
delay(70),Chrome 132.0.0.0,,,10-02-2025 02:53:23,10-02-2025 02:54:33,"1m - 10,019s",PASSED
"searchWord = ""Вход""",Chrome 132.0.0.0,,,10-02-2025 02:54:33,10-02-2025 02:54:33,"0,001s",PASSED
if (urlText.contains(searchWord) == false),Chrome 132.0.0.0,,,10-02-2025 02:54:33,10-02-2025 02:54:33,"0,002s",PASSED
"setText(findTestObject(""Страница авторизации/input__username""), findTestData(""PlanFact"").getValue(8, run))",Chrome 132.0.0.0,,,10-02-2025 02:54:33,10-02-2025 02:54:34,"0,759s",PASSED
"setText(findTestObject(""Страница авторизации/input__password""), findTestData(""PlanFact"").getValue(9, run))",Chrome 132.0.0.0,,,10-02-2025 02:54:34,10-02-2025 02:54:35,"0,717s",PASSED
"click(findTestObject(""Страница авторизации/button_""))",Chrome 132.0.0.0,,,10-02-2025 02:54:35,10-02-2025 02:54:36,"0,845s",PASSED
delay(70),Chrome 132.0.0.0,,,10-02-2025 02:54:36,10-02-2025 02:55:46,"1m - 10,015s",PASSED
"searchWord = ""а""",Chrome 132.0.0.0,,,10-02-2025 02:55:46,10-02-2025 02:55:46,"0,001s",PASSED
"pageLoaded2 = verifyElementPresent(findTestObject(""Страница авторизации/Text""), 50)",Chrome 132.0.0.0,,,10-02-2025 02:55:46,10-02-2025 02:55:46,"0,522s",PASSED
if (pageLoaded2 == false),Chrome 132.0.0.0,,,10-02-2025 02:55:46,10-02-2025 02:55:46,"0,002s",PASSED
"urlText = getText(findTestObject(""Страница авторизации/Text""))",Chrome 132.0.0.0,,,10-02-2025 02:55:46,10-02-2025 02:55:48,"1,952s",PASSED
"if (urlText.contains(""ошибка"") || urlText.contains(searchWord) == false)",Chrome 132.0.0.0,,,10-02-2025 02:55:48,10-02-2025 02:55:48,"0,002s",PASSED
Script1686231490255.ZakrytOpoveshenie(),Chrome 132.0.0.0,,,10-02-2025 02:55:48,10-02-2025 02:55:48,"0,002s",PASSED
"opoveshenie = getText(findTestObject(""Выполнение бизнес-плана/Просьба обратить внимание""))",Chrome 132.0.0.0,,,10-02-2025 02:55:48,10-02-2025 02:55:48,"0,305s",PASSED
println(opoveshenie),Chrome 132.0.0.0,,,10-02-2025 02:55:48,10-02-2025 02:55:48,"0,004s",PASSED
"if (opoveshenie == ""Просьба обратить внимание"")",Chrome 132.0.0.0,,,10-02-2025 02:55:48,10-02-2025 02:55:49,"0,352s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Фильтр Дата""))",Chrome 132.0.0.0,"Раскрыть фильтр ""Дата""",,10-02-2025 02:55:49,10-02-2025 02:55:49,"0,373s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/Снять выделение в фильтре Дата""))",Chrome 132.0.0.0,"Нажать ""Снять выделение""",,10-02-2025 02:55:49,10-02-2025 02:55:50,"0,576s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Применить в фильтре Дата""))",Chrome 132.0.0.0,"Нажать ""Применить""",,10-02-2025 02:55:50,10-02-2025 02:55:51,"0,818s",PASSED
delay(70),Chrome 132.0.0.0,,,10-02-2025 02:55:51,10-02-2025 02:57:01,"1m - 10,008s",PASSED
Script1686231490255.ZakrytOpoveshenie(),Chrome 132.0.0.0,,,10-02-2025 02:57:01,10-02-2025 02:57:01,"0,001s",PASSED
"opoveshenie = getText(findTestObject(""Выполнение бизнес-плана/Просьба обратить внимание""))",Chrome 132.0.0.0,,,10-02-2025 02:57:01,10-02-2025 02:57:01,"0,305s",PASSED
println(opoveshenie),Chrome 132.0.0.0,,,10-02-2025 02:57:01,10-02-2025 02:57:01,"0,000s",PASSED
"if (opoveshenie == ""Просьба обратить внимание"")",Chrome 132.0.0.0,,,10-02-2025 02:57:01,10-02-2025 02:57:01,"0,355s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Фильтр Дата""))",Chrome 132.0.0.0,"Раскрыть фильтр ""Дата""",,10-02-2025 02:57:01,10-02-2025 02:57:02,"0,342s",PASSED
