Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Блок руководителя под разными учётками,Chrome 120.0.0.0,,,2024-01-10 09:17:11,2024-01-10 09:39:13,"22m - 2,174s",PASSED
,,,,,,,
Test Cases/Сверки дашбордов/Блок руководителя сверка дашбордов под разными учётками,Chrome 120.0.0.0,,,2024-01-10 09:17:12,2024-01-10 09:39:13,"22m - 1,849s",PASSED
run = 1,Chrome 120.0.0.0,,,2024-01-10 09:17:13,2024-01-10 09:17:13,"0,002s",PASSED
"data = findTestData(""PlanFact"")",Chrome 120.0.0.0,,,2024-01-10 09:17:13,2024-01-10 09:17:13,"0,408s",PASSED
n = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-10 09:17:13,2024-01-10 09:17:13,"0,001s",PASSED
dashboardName = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-10 09:17:13,2024-01-10 09:17:13,"0,000s",PASSED
a1 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-10 09:17:13,2024-01-10 09:17:13,"0,000s",PASSED
a2 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-10 09:17:13,2024-01-10 09:17:13,"0,000s",PASSED
a3 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-10 09:17:13,2024-01-10 09:17:13,"0,003s",PASSED
a4 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-10 09:17:13,2024-01-10 09:17:13,"0,001s",PASSED
a5 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-10 09:17:13,2024-01-10 09:17:13,"0,001s",PASSED
a6 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-10 09:17:13,2024-01-10 09:17:13,"0,000s",PASSED
a7 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-10 09:17:13,2024-01-10 09:17:13,"0,000s",PASSED
a8 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-10 09:17:13,2024-01-10 09:17:13,"0,000s",PASSED
a9 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-10 09:17:13,2024-01-10 09:17:13,"0,000s",PASSED
user = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-10 09:17:13,2024-01-10 09:17:13,"0,000s",PASSED
"for ([run = 1, run < 4, (run++)])",Chrome 120.0.0.0,,,2024-01-10 09:17:13,2024-01-10 09:17:13,"0,000s",PASSED
n = data.getRowNumbers() + 1,Chrome 120.0.0.0,,,2024-01-10 09:17:13,2024-01-10 09:17:13,"0,020s",PASSED
println(n),Chrome 120.0.0.0,,,2024-01-10 09:17:13,2024-01-10 09:17:13,"0,002s",PASSED
"dashboardName = ""Выполнение бизнес-плана""",Chrome 120.0.0.0,,,2024-01-10 09:17:13,2024-01-10 09:17:13,"0,003s",PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,2024-01-10 09:17:13,2024-01-10 09:17:15,"2,342s",PASSED
"navigateToUrl(findTestData(""PlanFact"").getValue(10, 1))",Chrome 120.0.0.0,,,2024-01-10 09:17:15,2024-01-10 09:17:19,"3,425s",PASSED
"setText(findTestObject(""Страница авторизации/input__username""), findTestData(""PlanFact"").getValue(8, run))",Chrome 120.0.0.0,,,2024-01-10 09:17:19,2024-01-10 09:17:21,"2,265s",PASSED
"setText(findTestObject(""Страница авторизации/input__password""), findTestData(""PlanFact"").getValue(9, run))",Chrome 120.0.0.0,,,2024-01-10 09:17:21,2024-01-10 09:17:22,"0,723s",PASSED
"click(findTestObject(""Страница авторизации/button_""))",Chrome 120.0.0.0,,,2024-01-10 09:17:22,2024-01-10 09:17:24,"2,035s",PASSED
delay(40),Chrome 120.0.0.0,,,2024-01-10 09:17:24,2024-01-10 09:18:04,"40,033s",PASSED
Script1686231490255.ZakrytOpoveshenie(),Chrome 120.0.0.0,,,2024-01-10 09:18:04,2024-01-10 09:18:04,"0,001s",PASSED
"opoveshenie = getText(findTestObject(""Выполнение бизнес-плана/Просьба обратить внимание""))",Chrome 120.0.0.0,,,2024-01-10 09:18:04,2024-01-10 09:18:04,"0,357s",PASSED
println(opoveshenie),Chrome 120.0.0.0,,,2024-01-10 09:18:04,2024-01-10 09:18:04,"0,002s",PASSED
"if (opoveshenie == ""Просьба обратить внимание"")",Chrome 120.0.0.0,,,2024-01-10 09:18:04,2024-01-10 09:18:05,"0,377s",PASSED
