Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Отображение данных,Chrome 128.0.0.0,,,2024-09-03 04:11:23,2024-09-03 10:16:39,"6h - 5m - 16,321s",FAILED
,,,,,,,
Test Cases/Выполнение бизнес-плана/Выполнение бизнес-плана отображение данных все филиалы,Chrome 128.0.0.0,,,2024-09-03 04:11:23,2024-09-03 06:32:28,"2h - 21m - 5,630s",FAILED
date = new java.util.Date(),Chrome 128.0.0.0,,,2024-09-03 04:11:24,2024-09-03 04:11:24,"0,002s",PASSED
"todaysDate = date.format(""dd.MM.yyyy"")",Chrome 128.0.0.0,,,2024-09-03 04:11:24,2024-09-03 04:11:24,"0,009s",PASSED
typeOfData = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 128.0.0.0,,,2024-09-03 04:11:24,2024-09-03 04:11:24,"0,000s",PASSED
"openBrowser("""")",Chrome 128.0.0.0,,,2024-09-03 04:11:24,2024-09-03 04:11:26,"2,255s",PASSED
urlText = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 128.0.0.0,,,2024-09-03 04:11:26,2024-09-03 04:11:26,"0,001s",PASSED
searchWord = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 128.0.0.0,,,2024-09-03 04:11:26,2024-09-03 04:11:26,"0,001s",PASSED
i = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 128.0.0.0,,,2024-09-03 04:11:26,2024-09-03 04:11:26,"0,001s",PASSED
ii = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 128.0.0.0,,,2024-09-03 04:11:26,2024-09-03 04:11:26,"0,001s",PASSED
"navigateToUrl(findTestData(""PlanFact"").getValue(10, 1))",Chrome 128.0.0.0,,,2024-09-03 04:11:26,2024-09-03 04:11:31,"5,522s",PASSED
"urlText = getText(findTestObject(""Страница авторизации/Text""))",Chrome 128.0.0.0,,,2024-09-03 04:11:31,2024-09-03 04:11:35,"3,408s",PASSED
delay(10),Chrome 128.0.0.0,,,2024-09-03 04:11:35,2024-09-03 04:11:45,"10,044s",PASSED
"searchWord = ""Вход""",Chrome 128.0.0.0,,,2024-09-03 04:11:45,2024-09-03 04:11:45,"0,000s",PASSED
if (urlText.contains(searchWord) == false),Chrome 128.0.0.0,,,2024-09-03 04:11:45,2024-09-03 04:11:45,"0,001s",PASSED
"setText(findTestObject(""Страница авторизации/input__username""), findTestData(""PlanFact"").getValue(8, 1))",Chrome 128.0.0.0,,,2024-09-03 04:11:45,2024-09-03 04:11:46,"0,811s",PASSED
"setText(findTestObject(""Страница авторизации/input__password""), findTestData(""PlanFact"").getValue(9, 1))",Chrome 128.0.0.0,,,2024-09-03 04:11:46,2024-09-03 04:11:46,"0,730s",PASSED
"click(findTestObject(""Страница авторизации/button_""))",Chrome 128.0.0.0,,,2024-09-03 04:11:46,2024-09-03 04:11:50,"3,117s",PASSED
delay(50),Chrome 128.0.0.0,,,2024-09-03 04:11:50,2024-09-03 04:12:40,"50,008s",PASSED
