Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Блок руководителя под разными учётками,Chrome 120.0.0.0,,,2024-01-15 06:36:47,2024-01-15 07:31:39,"54m - 52,528s",FAILED
,,,,,,,
Test Cases/Сверки дашбордов/Блок руководителя сверка дашбордов под разными учётками,Chrome 120.0.0.0,,,2024-01-15 06:36:47,2024-01-15 06:59:45,"22m - 58,234s",PASSED
run = 1,Chrome 120.0.0.0,,,2024-01-15 06:36:48,2024-01-15 06:36:48,"0,002s",PASSED
"data = findTestData(""PlanFact"")",Chrome 120.0.0.0,,,2024-01-15 06:36:48,2024-01-15 06:36:49,"0,455s",PASSED
n = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-15 06:36:49,2024-01-15 06:36:49,"0,001s",PASSED
dashboardName = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-15 06:36:49,2024-01-15 06:36:49,"0,000s",PASSED
a1 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-15 06:36:49,2024-01-15 06:36:49,"0,000s",PASSED
a2 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-15 06:36:49,2024-01-15 06:36:49,"0,000s",PASSED
a3 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-15 06:36:49,2024-01-15 06:36:49,"0,000s",PASSED
a4 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-15 06:36:49,2024-01-15 06:36:49,"0,000s",PASSED
a5 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-15 06:36:49,2024-01-15 06:36:49,"0,000s",PASSED
a6 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-15 06:36:49,2024-01-15 06:36:49,"0,001s",PASSED
a7 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-15 06:36:49,2024-01-15 06:36:49,"0,002s",PASSED
a8 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-15 06:36:49,2024-01-15 06:36:49,"0,000s",PASSED
a9 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-15 06:36:49,2024-01-15 06:36:49,"0,000s",PASSED
user = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-15 06:36:49,2024-01-15 06:36:49,"0,000s",PASSED
"for ([run = 1, run < 4, (run++)])",Chrome 120.0.0.0,,,2024-01-15 06:36:49,2024-01-15 06:36:49,"0,000s",PASSED
n = data.getRowNumbers() + 1,Chrome 120.0.0.0,,,2024-01-15 06:36:49,2024-01-15 06:36:49,"0,041s",PASSED
println(n),Chrome 120.0.0.0,,,2024-01-15 06:36:49,2024-01-15 06:36:49,"0,001s",PASSED
"dashboardName = ""Выполнение бизнес-плана""",Chrome 120.0.0.0,,,2024-01-15 06:36:49,2024-01-15 06:36:49,"0,000s",PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,2024-01-15 06:36:49,2024-01-15 06:36:52,"3,047s",PASSED
"navigateToUrl(findTestData(""PlanFact"").getValue(10, 1))",Chrome 120.0.0.0,,,2024-01-15 06:36:52,2024-01-15 06:36:55,"3,664s",PASSED
"setText(findTestObject(""Страница авторизации/input__username""), findTestData(""PlanFact"").getValue(8, run))",Chrome 120.0.0.0,,,2024-01-15 06:36:55,2024-01-15 06:36:57,"1,653s",PASSED
