Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Сверка дашбордов из разных блоков,Chrome 133.0.0.0,,,26-02-2025 02:58:16,26-02-2025 08:11:19,"5h - 13m - 2,453s",FAILED
,,,,,,,
Test Cases/Сверки дашбордов/Блок руководителя сверка дашбордов под разными учётками,Chrome 133.0.0.0,,,26-02-2025 02:58:16,26-02-2025 05:20:01,"2h - 21m - 44,900s",PASSED
run = 1,Chrome 133.0.0.0,,,26-02-2025 02:58:18,26-02-2025 02:58:18,"0,004s",PASSED
"data = findTestData(""PlanFact"")",Chrome 133.0.0.0,,,26-02-2025 02:58:18,26-02-2025 02:58:18,"0,508s",PASSED
n = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 133.0.0.0,,,26-02-2025 02:58:18,26-02-2025 02:58:18,"0,002s",PASSED
urlData = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 133.0.0.0,,,26-02-2025 02:58:18,26-02-2025 02:58:18,"0,002s",PASSED
dashboardName = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 133.0.0.0,,,26-02-2025 02:58:18,26-02-2025 02:58:18,"0,002s",PASSED
a1 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 133.0.0.0,,,26-02-2025 02:58:18,26-02-2025 02:58:18,"0,004s",PASSED
a2 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 133.0.0.0,,,26-02-2025 02:58:18,26-02-2025 02:58:18,"0,003s",PASSED
a3 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 133.0.0.0,,,26-02-2025 02:58:18,26-02-2025 02:58:18,"0,002s",PASSED
a4 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 133.0.0.0,,,26-02-2025 02:58:18,26-02-2025 02:58:18,"0,003s",PASSED
a5 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 133.0.0.0,,,26-02-2025 02:58:18,26-02-2025 02:58:18,"0,005s",PASSED
a6 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 133.0.0.0,,,26-02-2025 02:58:18,26-02-2025 02:58:18,"0,004s",PASSED
a7 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 133.0.0.0,,,26-02-2025 02:58:18,26-02-2025 02:58:18,"0,002s",PASSED
a8 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 133.0.0.0,,,26-02-2025 02:58:18,26-02-2025 02:58:18,"0,003s",PASSED
a9 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 133.0.0.0,,,26-02-2025 02:58:18,26-02-2025 02:58:18,"0,003s",PASSED
user = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 133.0.0.0,,,26-02-2025 02:58:18,26-02-2025 02:58:18,"0,003s",PASSED
"for ([run = 1, run < 4, (run++)])",Chrome 133.0.0.0,,,26-02-2025 02:58:18,26-02-2025 02:58:18,"0,018s",PASSED
