Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Блок руководителя под разными учётками,Chrome 122.0.0.0,,,2024-02-26 06:26:57,2024-02-26 06:51:56,"24m - 58,784s",FAILED
,,,,,,,
Test Cases/Сверки дашбордов/Блок руководителя сверка дашбордов под разными учётками,Chrome 122.0.0.0,,,2024-02-26 06:26:57,2024-02-26 06:51:56,"24m - 58,423s",FAILED
run = 1,Chrome 122.0.0.0,,,2024-02-26 06:26:58,2024-02-26 06:26:58,"0,001s",PASSED
"data = findTestData(""PlanFact"")",Chrome 122.0.0.0,,,2024-02-26 06:26:58,2024-02-26 06:26:59,"0,443s",PASSED
n = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 122.0.0.0,,,2024-02-26 06:26:59,2024-02-26 06:26:59,"0,000s",PASSED
dashboardName = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 122.0.0.0,,,2024-02-26 06:26:59,2024-02-26 06:26:59,"0,000s",PASSED
a1 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 122.0.0.0,,,2024-02-26 06:26:59,2024-02-26 06:26:59,"0,000s",PASSED
a2 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 122.0.0.0,,,2024-02-26 06:26:59,2024-02-26 06:26:59,"0,000s",PASSED
a3 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 122.0.0.0,,,2024-02-26 06:26:59,2024-02-26 06:26:59,"0,000s",PASSED
a4 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 122.0.0.0,,,2024-02-26 06:26:59,2024-02-26 06:26:59,"0,000s",PASSED
a5 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 122.0.0.0,,,2024-02-26 06:26:59,2024-02-26 06:26:59,"0,000s",PASSED
a6 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 122.0.0.0,,,2024-02-26 06:26:59,2024-02-26 06:26:59,"0,000s",PASSED
a7 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 122.0.0.0,,,2024-02-26 06:26:59,2024-02-26 06:26:59,"0,000s",PASSED
a8 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 122.0.0.0,,,2024-02-26 06:26:59,2024-02-26 06:26:59,"0,000s",PASSED
a9 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 122.0.0.0,,,2024-02-26 06:26:59,2024-02-26 06:26:59,"0,000s",PASSED
user = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 122.0.0.0,,,2024-02-26 06:26:59,2024-02-26 06:26:59,"0,000s",PASSED
"for ([run = 1, run < 4, (run++)])",Chrome 122.0.0.0,,,2024-02-26 06:26:59,2024-02-26 06:26:59,"0,013s",PASSED
n = data.getRowNumbers() + 1,Chrome 122.0.0.0,,,2024-02-26 06:26:59,2024-02-26 06:26:59,"0,035s",PASSED
println(n),Chrome 122.0.0.0,,,2024-02-26 06:26:59,2024-02-26 06:26:59,"0,000s",PASSED
"dashboardName = ""Выполнение бизнес-плана""",Chrome 122.0.0.0,,,2024-02-26 06:26:59,2024-02-26 06:26:59,"0,000s",PASSED
"openBrowser("""")",Chrome 122.0.0.0,,,2024-02-26 06:26:59,2024-02-26 06:27:01,"2,800s",PASSED
"navigateToUrl(findTestData(""PlanFact"").getValue(10, 1))",Chrome 122.0.0.0,,,2024-02-26 06:27:01,2024-02-26 06:27:05,"3,494s",PASSED
"setText(findTestObject(""Страница авторизации/input__username""), findTestData(""PlanFact"").getValue(8, run))",Chrome 122.0.0.0,,,2024-02-26 06:27:05,2024-02-26 06:27:07,"2,291s",PASSED
"setText(findTestObject(""Страница авторизации/input__password""), findTestData(""PlanFact"").getValue(9, run))",Chrome 122.0.0.0,,,2024-02-26 06:27:07,2024-02-26 06:27:08,"0,731s",PASSED
"click(findTestObject(""Страница авторизации/button_""))",Chrome 122.0.0.0,,,2024-02-26 06:27:08,2024-02-26 06:27:12,"4,274s",PASSED
delay(40),Chrome 122.0.0.0,,,2024-02-26 06:27:12,2024-02-26 06:27:52,"40,026s",PASSED
Script1686231490255.ZakrytOpoveshenie(),Chrome 122.0.0.0,,,2024-02-26 06:27:52,2024-02-26 06:27:52,"0,001s",PASSED
"opoveshenie = getText(findTestObject(""Выполнение бизнес-плана/Просьба обратить внимание""))",Chrome 122.0.0.0,,,2024-02-26 06:27:52,2024-02-26 06:28:00,"7,367s",PASSED
println(opoveshenie),Chrome 122.0.0.0,,,2024-02-26 06:28:00,2024-02-26 06:28:00,"0,002s",PASSED
"if (opoveshenie == ""Просьба обратить внимание"")",Chrome 122.0.0.0,,,2024-02-26 06:28:00,2024-02-26 06:28:01,"1,048s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Фильтр Дата""))",Chrome 122.0.0.0,"Раскрыть фильтр ""Дата""",,2024-02-26 06:28:01,2024-02-26 06:28:01,"0,420s",PASSED
