Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Отображение данных,Chrome 120.0.0.0,,,2024-01-11 04:54:29,2024-01-11 09:11:35,"4h - 17m - 6,088s",FAILED
,,,,,,,
Test Cases/Выполнение бизнес-плана/Выполнение бизнес-плана отображение данных все филиалы,Chrome 120.0.0.0,,,2024-01-11 04:54:29,2024-01-11 07:14:43,"2h - 20m - 13,487s",FAILED
date = new java.util.Date(),Chrome 120.0.0.0,,,2024-01-11 04:54:30,2024-01-11 04:54:30,"0,002s",PASSED
"todaysDate = date.format(""dd.MM.yyyy"")",Chrome 120.0.0.0,,,2024-01-11 04:54:30,2024-01-11 04:54:30,"0,013s",PASSED
typeOfData = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-11 04:54:30,2024-01-11 04:54:30,"0,000s",PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,2024-01-11 04:54:30,2024-01-11 04:54:33,"2,628s",PASSED
"navigateToUrl(findTestData(""PlanFact"").getValue(10, 1))",Chrome 120.0.0.0,,,2024-01-11 04:54:33,2024-01-11 04:54:42,"9,055s",PASSED
"setText(findTestObject(""Страница авторизации/input__username""), findTestData(""PlanFact"").getValue(8, 1))",Chrome 120.0.0.0,,,2024-01-11 04:54:42,2024-01-11 04:54:44,"1,737s",PASSED
"setText(findTestObject(""Страница авторизации/input__password""), findTestData(""PlanFact"").getValue(9, 1))",Chrome 120.0.0.0,,,2024-01-11 04:54:44,2024-01-11 04:54:44,"0,721s",PASSED
"click(findTestObject(""Страница авторизации/button_""))",Chrome 120.0.0.0,,,2024-01-11 04:54:44,2024-01-11 04:54:46,"1,246s",PASSED
delay(35),Chrome 120.0.0.0,,,2024-01-11 04:54:46,2024-01-11 04:55:21,"35,045s",PASSED
Script1687256706913.ZakrytOpoveshenie(),Chrome 120.0.0.0,!,,2024-01-11 04:55:21,2024-01-11 04:55:21,"0,001s",PASSED
"opoveshenie = getText(findTestObject(""Выполнение бизнес-плана/Просьба обратить внимание""))",Chrome 120.0.0.0,,,2024-01-11 04:55:21,2024-01-11 04:55:33,"12,601s",PASSED
println(opoveshenie),Chrome 120.0.0.0,,,2024-01-11 04:55:33,2024-01-11 04:55:33,"0,002s",PASSED
"if (opoveshenie == ""Просьба обратить внимание"")",Chrome 120.0.0.0,,,2024-01-11 04:55:33,2024-01-11 04:55:34,"0,848s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Фильтр Дата""))",Chrome 120.0.0.0,"Раскрыть фильтр ""Дата""",,2024-01-11 04:55:34,2024-01-11 04:55:35,"0,407s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/Снять выделение в фильтре Дата""))",Chrome 120.0.0.0,"Нажать ""Снять выделение""",,2024-01-11 04:55:35,2024-01-11 04:55:35,"0,512s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Применить в фильтре Дата""))",Chrome 120.0.0.0,"Нажать ""Применить""",,2024-01-11 04:55:35,2024-01-11 04:55:36,"0,875s",PASSED
delay(35),Chrome 120.0.0.0,,,2024-01-11 04:55:36,2024-01-11 04:56:11,"35,014s",PASSED
Script1687256706913.ZakrytOpoveshenie(),Chrome 120.0.0.0,,,2024-01-11 04:56:11,2024-01-11 04:56:11,"0,000s",PASSED
"opoveshenie = getText(findTestObject(""Выполнение бизнес-плана/Просьба обратить внимание""))",Chrome 120.0.0.0,,,2024-01-11 04:56:11,2024-01-11 04:56:11,"0,356s",PASSED
println(opoveshenie),Chrome 120.0.0.0,,,2024-01-11 04:56:11,2024-01-11 04:56:11,"0,000s",PASSED
"if (opoveshenie == ""Просьба обратить внимание"")",Chrome 120.0.0.0,,,2024-01-11 04:56:11,2024-01-11 04:56:12,"0,408s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Фильтр Дата""))",Chrome 120.0.0.0,"Раскрыть фильтр ""Дата""",,2024-01-11 04:56:12,2024-01-11 04:56:12,"0,384s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/Снять выделение в фильтре Дата""))",Chrome 120.0.0.0,"Нажать ""Снять выделение""",,2024-01-11 04:56:12,2024-01-11 04:56:13,"0,480s",PASSED
"scrollToElement(findTestObject(""Выполнение бизнес-плана/2023 список""), 30)",Chrome 120.0.0.0,,,2024-01-11 04:56:13,2024-01-11 04:56:13,"0,471s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/2023 список""))",Chrome 120.0.0.0,Выбрать 1 квартал 2022,,2024-01-11 04:56:13,2024-01-11 04:56:13,"0,368s",PASSED
"scrollToElement(findTestObject(""Выполнение бизнес-плана/1 квартал 2023""), 30)",Chrome 120.0.0.0,,,2024-01-11 04:56:13,2024-01-11 04:56:14,"0,468s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/1 квартал 2023""))",Chrome 120.0.0.0,,,2024-01-11 04:56:14,2024-01-11 04:56:14,"0,374s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/2 квартал 2023""))",Chrome 120.0.0.0,,,2024-01-11 04:56:14,2024-01-11 04:56:15,"0,503s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/3 квартал 2023""))",Chrome 120.0.0.0,,,2024-01-11 04:56:15,2024-01-11 04:56:15,"0,484s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/4 квартал 2023 список""))",Chrome 120.0.0.0,,,2024-01-11 04:56:15,2024-01-11 04:56:16,"0,483s",PASSED
"scrollToElement(findTestObject(""Выполнение бизнес-плана/Октябрь 2023""), 30)",Chrome 120.0.0.0,,,2024-01-11 04:56:16,2024-01-11 04:56:16,"0,344s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/Октябрь 2023""))",Chrome 120.0.0.0,,,2024-01-11 04:56:16,2024-01-11 04:56:16,"0,356s",PASSED
"scrollToElement(findTestObject(""Выполнение бизнес-плана/Ноябрь 2023""), 30)",Chrome 120.0.0.0,,,2024-01-11 04:56:16,2024-01-11 04:56:17,"0,467s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/Ноябрь 2023""))",Chrome 120.0.0.0,,,2024-01-11 04:56:17,2024-01-11 04:56:17,"0,378s",PASSED
Script1687256706913.ZakrytOpoveshenie(),Chrome 120.0.0.0,!,,2024-01-11 04:56:17,2024-01-11 04:56:17,"0,000s",PASSED
"opoveshenie = getText(findTestObject(""Выполнение бизнес-плана/Просьба обратить внимание""))",Chrome 120.0.0.0,,,2024-01-11 04:56:17,2024-01-11 04:56:18,"0,498s",PASSED
println(opoveshenie),Chrome 120.0.0.0,,,2024-01-11 04:56:18,2024-01-11 04:56:18,"0,001s",PASSED
"if (opoveshenie == ""Просьба обратить внимание"")",Chrome 120.0.0.0,,,2024-01-11 04:56:18,2024-01-11 04:56:18,"0,000s",PASSED
"scrollToElement(findTestObject(""Выполнение бизнес-плана/Заголовок фильтра ДЗО""), 30)",Chrome 120.0.0.0,"Проскроллить до заголовка фильтра ""Дата""",,2024-01-11 04:56:18,2024-01-11 04:56:18,"0,337s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Применить в фильтре Дата""))",Chrome 120.0.0.0,"Нажать ""Применить""",,2024-01-11 04:56:18,2024-01-11 04:56:19,"0,857s",PASSED
delay(35),Chrome 120.0.0.0,,,2024-01-11 04:56:19,2024-01-11 04:56:54,"35,004s",PASSED
Script1687256706913.ZakrytOpoveshenie(),Chrome 120.0.0.0,!,,2024-01-11 04:56:54,2024-01-11 04:56:54,"0,000s",PASSED
"opoveshenie = getText(findTestObject(""Выполнение бизнес-плана/Просьба обратить внимание""))",Chrome 120.0.0.0,,,2024-01-11 04:56:54,2024-01-11 04:56:54,"0,366s",PASSED
println(opoveshenie),Chrome 120.0.0.0,,,2024-01-11 04:56:54,2024-01-11 04:56:54,"0,000s",PASSED
"if (opoveshenie == ""Просьба обратить внимание"")",Chrome 120.0.0.0,,,2024-01-11 04:56:54,2024-01-11 04:56:55,"0,384s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Фильтр ДЗО""))",Chrome 120.0.0.0,"Открыть фильтр ""ДЗО""",,2024-01-11 04:56:55,2024-01-11 04:56:55,"0,413s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/Снять выделение в фильтре ДЗО""))",Chrome 120.0.0.0,"Нажать ""Снять выделение""",,2024-01-11 04:56:55,2024-01-11 04:56:56,"0,534s",PASSED
"DzoTest(todaysDate, typeOfData)",Chrome 120.0.0.0,,,2024-01-11 04:56:56,2024-01-11 04:56:56,"0,000s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/ПАО Россети""))",Chrome 120.0.0.0,Выбрать ПАО Россети,,2024-01-11 04:56:56,2024-01-11 04:56:56,"0,482s",PASSED
"Script1687256706913.Change(todaysDate, typeOfData)",Chrome 120.0.0.0,,,2024-01-11 04:56:56,2024-01-11 04:56:56,"0,000s",PASSED
"scrollToElement(findTestObject(""Выполнение бизнес-плана/Заголовок фильтра ДЗО""), 30)",Chrome 120.0.0.0,"Проскроллить до заголовка фильтра ""ДЗО""",,2024-01-11 04:56:56,2024-01-11 04:56:57,"0,467s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Применить в фильтре ДЗО""))",Chrome 120.0.0.0,"Нажать ""Применить""",,2024-01-11 04:56:57,2024-01-11 04:56:57,"0,882s",PASSED
"typeOfData = ""Факт""",Chrome 120.0.0.0,,,2024-01-11 04:56:57,2024-01-11 04:56:57,"0,000s",PASSED
"Script1687256706913.Test(todaysDate, typeOfData)",Chrome 120.0.0.0,,,2024-01-11 04:56:57,2024-01-11 04:56:57,"0,002s",PASSED
delay(35),Chrome 120.0.0.0,,,2024-01-11 04:56:57,2024-01-11 04:57:33,"35,005s",PASSED
"if (verifyTextNotPresent(""нет данных"", false) == true)",Chrome 120.0.0.0,,,2024-01-11 04:57:33,2024-01-11 04:57:39,"6,179s",PASSED
"typeOfData = ""План""",Chrome 120.0.0.0,,,2024-01-11 04:57:39,2024-01-11 04:57:39,"0,000s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/Кнопка План""))",Chrome 120.0.0.0,,,2024-01-11 04:57:39,2024-01-11 04:57:39,"0,366s",PASSED
"Script1687256706913.Test(todaysDate, typeOfData)",Chrome 120.0.0.0,,,2024-01-11 04:57:39,2024-01-11 04:57:39,"0,000s",PASSED
delay(35),Chrome 120.0.0.0,,,2024-01-11 04:57:39,2024-01-11 04:58:14,"35,013s",PASSED
"if (verifyTextNotPresent(""нет данных"", false) == true)",Chrome 120.0.0.0,,,2024-01-11 04:58:14,2024-01-11 04:58:20,"6,127s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/Кнопка Факт""))",Chrome 120.0.0.0,,,2024-01-11 04:58:20,2024-01-11 04:58:21,"0,360s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Фильтр ДЗО""))",Chrome 120.0.0.0,"Открыть фильтр ""ДЗО""",,2024-01-11 04:58:21,2024-01-11 04:58:21,"0,464s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/Снять выделение в фильтре ДЗО""))",Chrome 120.0.0.0,"Нажать ""Снять выделение""",,2024-01-11 04:58:21,2024-01-11 04:58:22,"0,515s",PASSED
"click(findTestObject(""Выполнение бизнес-плана/Магистральные сети""))",Chrome 120.0.0.0,,,2024-01-11 04:58:22,2024-01-11 04:58:22,"0,488s",PASSED
"Script1687256706913.Change(todaysDate, typeOfData)",Chrome 120.0.0.0,,,2024-01-11 04:58:22,2024-01-11 04:58:22,"0,001s",PASSED
"scrollToElement(findTestObject(""Выполнение бизнес-плана/Заголовок фильтра ДЗО""), 30)",Chrome 120.0.0.0,"Проскроллить до заголовка фильтра ""ДЗО""",,2024-01-11 04:58:22,2024-01-11 04:58:22,"0,443s",PASSED
"click(findTestObject(""Object Repository/Выполнение бизнес-плана/Применить в фильтре ДЗО""))",Chrome 120.0.0.0,"Нажать ""Применить""",,2024-01-11 04:58:22,2024-01-11 04:58:23,"0,889s",PASSED
"typeOfData = ""Факт""",Chrome 120.0.0.0,,,2024-01-11 04:58:23,2024-01-11 04:58:23,"0,000s",PASSED
"Script1687256706913.Test(todaysDate, typeOfData)",Chrome 120.0.0.0,,,2024-01-11 04:58:23,2024-01-11 04:58:23,"0,000s",PASSED
delay(35),Chrome 120.0.0.0,,,2024-01-11 04:58:23,2024-01-11 04:58:58,"35,006s",PASSED
