Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Отображение данных,Chrome 118.0.0.0,,,2023-10-17 09:41:30,2023-10-17 12:01:50,"2h - 20m - 20,052s",FAILED
,,,,,,,
Test Cases/Выручка в рублях/Выручка в рублях отображение данных все филиалы,Chrome 118.0.0.0,,,2023-10-17 09:41:30,2023-10-17 11:07:59,"1h - 26m - 29,356s",FAILED
date = new java.util.Date(),Chrome 118.0.0.0,,,2023-10-17 09:41:31,2023-10-17 09:41:31,"0,003s",PASSED
"todaysDate = date.format(""dd.MM.yyyy"")",Chrome 118.0.0.0,,,2023-10-17 09:41:31,2023-10-17 09:41:31,"0,008s",PASSED
println(todaysDate),Chrome 118.0.0.0,,,2023-10-17 09:41:31,2023-10-17 09:41:31,"0,000s",PASSED
run = 1,Chrome 118.0.0.0,,,2023-10-17 09:41:31,2023-10-17 09:41:31,"0,000s",PASSED
typeOfData = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 118.0.0.0,,,2023-10-17 09:41:31,2023-10-17 09:41:31,"0,008s",PASSED
"for ([run = 1, run < 3, (run++)])",Chrome 118.0.0.0,,,2023-10-17 09:41:31,2023-10-17 09:41:31,"0,001s",PASSED
"PreSettings(typeOfData, todaysDate)",Chrome 118.0.0.0,,,2023-10-17 09:41:31,2023-10-17 09:41:31,"0,000s",PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-10-17 09:41:31,2023-10-17 09:41:33,"2,232s",PASSED
"navigateToUrl(findTestData(""PlanFact"").getValue(10, 2))",Chrome 118.0.0.0,,,2023-10-17 09:41:33,2023-10-17 09:41:37,"4,213s",PASSED
"setText(findTestObject(""Страница авторизации/input__username""), findTestData(""PlanFact"").getValue(8, 1))",Chrome 118.0.0.0,,,2023-10-17 09:41:37,2023-10-17 09:41:39,"1,714s",PASSED
"setText(findTestObject(""Страница авторизации/input__password""), findTestData(""PlanFact"").getValue(9, 1))",Chrome 118.0.0.0,,,2023-10-17 09:41:39,2023-10-17 09:41:40,"0,730s",PASSED
"click(findTestObject(""Страница авторизации/button_""))",Chrome 118.0.0.0,,,2023-10-17 09:41:40,2023-10-17 09:41:41,"1,395s",PASSED
delay(30),Chrome 118.0.0.0,,,2023-10-17 09:41:41,2023-10-17 09:42:11,"30,038s",PASSED
"""!""",Chrome 118.0.0.0,,,2023-10-17 09:42:11,2023-10-17 09:42:11,"0,001s",PASSED
"click(findTestObject(""Выручка в рублях/Фильтр Период""))",Chrome 118.0.0.0,"Раскрыть фильтр ""Дата""",,2023-10-17 09:42:11,2023-10-17 09:42:11,"0,426s",PASSED
"click(findTestObject(""Выручка в рублях/Снять выделение в фильтре Дата""))",Chrome 118.0.0.0,"Нажать ""Снять выделение""",,2023-10-17 09:42:11,2023-10-17 09:42:12,"0,490s",PASSED
"click(findTestObject(""Выручка в рублях/Применить в фильтре Дата""))",Chrome 118.0.0.0,"Нажать ""Применить""",,2023-10-17 09:42:12,2023-10-17 09:42:13,"0,673s",PASSED
"click(findTestObject(""Выручка в рублях/Фильтр Период""))",Chrome 118.0.0.0,"Раскрыть фильтр ""Дата""",,2023-10-17 09:42:13,2023-10-17 09:42:14,"1,514s",PASSED
