Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Сверка с ПБЭ,Chrome 120.0.0.0,,,2023-12-22 06:19:44,2023-12-22 06:26:57,"7m - 13,183s",FAILED
,,,,,,,
Test Cases/Выполнение бизнес-плана/Выполнение бизнес-плана Сверка ПАО Россети все филиалы,Chrome 120.0.0.0,,,2023-12-22 06:19:44,2023-12-22 06:26:57,"7m - 12,843s",FAILED
"openBrowser("""")",Chrome 120.0.0.0,,,2023-12-22 06:19:45,2023-12-22 06:19:47,"2,569s",PASSED
date = new java.util.Date(),Chrome 120.0.0.0,,,2023-12-22 06:19:47,2023-12-22 06:19:47,"0,012s",PASSED
"todaysDate = date.format(""dd.MM.yyyy"")",Chrome 120.0.0.0,,,2023-12-22 06:19:47,2023-12-22 06:19:47,"0,002s",PASSED
dZO = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2023-12-22 06:19:47,2023-12-22 06:19:47,"0,001s",PASSED
a = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2023-12-22 06:19:47,2023-12-22 06:19:47,"0,001s",PASSED
fileperc = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2023-12-22 06:19:47,2023-12-22 06:19:47,"0,000s",PASSED
pageperc = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2023-12-22 06:19:47,2023-12-22 06:19:47,"0,001s",PASSED
pageInt = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2023-12-22 06:19:47,2023-12-22 06:19:47,"0,001s",PASSED
fileInt = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2023-12-22 06:19:47,2023-12-22 06:19:47,"0,001s",PASSED
pageDouble = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2023-12-22 06:19:47,2023-12-22 06:19:47,"0,001s",PASSED
fileDouble = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2023-12-22 06:19:47,2023-12-22 06:19:47,"0,001s",PASSED
typeOfData = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2023-12-22 06:19:47,2023-12-22 06:19:47,"0,001s",PASSED
"navigateToUrl(findTestData(""PlanFact"").getValue(10, 1))",Chrome 120.0.0.0,,,2023-12-22 06:19:47,2023-12-22 06:19:51,"3,676s",PASSED
"setText(findTestObject(""Страница авторизации/input__username""), findTestData(""PlanFact"").getValue(8, 1))",Chrome 120.0.0.0,,,2023-12-22 06:19:51,2023-12-22 06:19:53,"1,909s",PASSED
"setText(findTestObject(""Страница авторизации/input__password""), findTestData(""PlanFact"").getValue(9, 1))",Chrome 120.0.0.0,,,2023-12-22 06:19:53,2023-12-22 06:19:54,"0,751s",PASSED
"click(findTestObject(""Страница авторизации/button_""))",Chrome 120.0.0.0,,,2023-12-22 06:19:54,2023-12-22 06:19:55,"1,464s",PASSED
