Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Отображение данных,Chrome 127.0.0.0,,,2024-08-22 09:19:31,2024-08-22 15:35:35,"6h - 16m - 4,697s",FAILED
,,,,,,,
Test Cases/Выполнение бизнес-плана/Выполнение бизнес-плана отображение данных все филиалы,Chrome 127.0.0.0,,,2024-08-22 09:19:31,2024-08-22 11:50:47,"2h - 31m - 15,751s",FAILED
date = new java.util.Date(),Chrome 127.0.0.0,,,2024-08-22 09:19:31,2024-08-22 09:19:31,"0,005s",PASSED
"todaysDate = date.format(""dd.MM.yyyy"")",Chrome 127.0.0.0,,,2024-08-22 09:19:31,2024-08-22 09:19:31,"0,002s",PASSED
typeOfData = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 127.0.0.0,,,2024-08-22 09:19:31,2024-08-22 09:19:31,"0,000s",PASSED
"openBrowser("""")",Chrome 127.0.0.0,,,2024-08-22 09:19:31,2024-08-22 09:19:33,"1,658s",PASSED
urlText = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 127.0.0.0,,,2024-08-22 09:19:33,2024-08-22 09:19:33,"0,000s",PASSED
searchWord = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 127.0.0.0,,,2024-08-22 09:19:33,2024-08-22 09:19:33,"0,001s",PASSED
i = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 127.0.0.0,,,2024-08-22 09:19:33,2024-08-22 09:19:33,"0,000s",PASSED
ii = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 127.0.0.0,,,2024-08-22 09:19:33,2024-08-22 09:19:33,"0,001s",PASSED
"navigateToUrl(findTestData(""PlanFact"").getValue(10, 1))",Chrome 127.0.0.0,,,2024-08-22 09:19:33,2024-08-22 09:19:37,"4,029s",PASSED
