Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Отображение данных,Chrome 131.0.0.0,,,16-01-2025 07:39:57,16-01-2025 11:07:35,"3h - 27m - 37,815s",FAILED
,,,,,,,
Test Cases/Выручка по ДЗО/Выручка по ДЗО отображение данных все филиалы,Chrome 131.0.0.0,,,16-01-2025 07:39:57,16-01-2025 09:07:33,"1h - 27m - 35,909s",FAILED
date = new java.util.Date(),Chrome 131.0.0.0,,,16-01-2025 07:39:58,16-01-2025 07:39:58,"0,018s",PASSED
"todaysDate = date.format(""dd.MM.yyyy"")",Chrome 131.0.0.0,,,16-01-2025 07:39:58,16-01-2025 07:39:58,"0,006s",PASSED
println(todaysDate),Chrome 131.0.0.0,,,16-01-2025 07:39:58,16-01-2025 07:39:58,"0,005s",PASSED
"openBrowser("""")",Chrome 131.0.0.0,,,16-01-2025 07:39:58,16-01-2025 07:40:01,"2,620s",PASSED
urlText = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,16-01-2025 07:40:01,16-01-2025 07:40:01,"0,003s",PASSED
searchWord = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,16-01-2025 07:40:01,16-01-2025 07:40:01,"0,003s",PASSED
i = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,16-01-2025 07:40:01,16-01-2025 07:40:01,"0,003s",PASSED
ii = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,16-01-2025 07:40:01,16-01-2025 07:40:01,"0,003s",PASSED
"navigateToUrl(findTestData(""PlanFact"").getValue(10, 5))",Chrome 131.0.0.0,,,16-01-2025 07:40:01,16-01-2025 07:40:10,"9,300s",PASSED
"urlText = getText(findTestObject(""Страница авторизации/Text""))",Chrome 131.0.0.0,,,16-01-2025 07:40:10,16-01-2025 07:40:10,"0,470s",PASSED
delay(10),Chrome 131.0.0.0,,,16-01-2025 07:40:10,16-01-2025 07:40:21,"10,068s",PASSED
"searchWord = ""Вход""",Chrome 131.0.0.0,,,16-01-2025 07:40:21,16-01-2025 07:40:21,"0,002s",PASSED
if (urlText.contains(searchWord) == false),Chrome 131.0.0.0,,,16-01-2025 07:40:21,16-01-2025 07:40:21,"0,011s",PASSED
"setText(findTestObject(""Страница авторизации/input__username""), findTestData(""PlanFact"").getValue(8, 1))",Chrome 131.0.0.0,,,16-01-2025 07:40:21,16-01-2025 07:40:21,"0,786s",PASSED
"setText(findTestObject(""Страница авторизации/input__password""), findTestData(""PlanFact"").getValue(9, 1))",Chrome 131.0.0.0,,,16-01-2025 07:40:21,16-01-2025 07:40:22,"0,705s",PASSED
"click(findTestObject(""Страница авторизации/button_""))",Chrome 131.0.0.0,,,16-01-2025 07:40:22,16-01-2025 07:40:23,"1,436s",PASSED
delay(50),Chrome 131.0.0.0,,,16-01-2025 07:40:23,16-01-2025 07:41:13,"50,011s",PASSED
"searchWord = ""ДЗО""",Chrome 131.0.0.0,,,16-01-2025 07:41:13,16-01-2025 07:41:13,"0,002s",PASSED
"urlText = getText(findTestObject(""Страница авторизации/Text""))",Chrome 131.0.0.0,,,16-01-2025 07:41:13,16-01-2025 07:41:14,"0,797s",PASSED
"if (urlText.contains(""ошибка"") || urlText.contains(searchWord) == false)",Chrome 131.0.0.0,,,16-01-2025 07:41:14,16-01-2025 07:41:14,"0,003s",PASSED
"click(findTestObject(""Выручка по ДЗО/Фильтр Дата""))",Chrome 131.0.0.0,"Раскрыть фильтр ""Дата""",,16-01-2025 07:41:14,16-01-2025 07:41:15,"0,390s",PASSED
"click(findTestObject(""Выручка по ДЗО/Снять выделение в фильтре Дата""))",Chrome 131.0.0.0,"Нажать ""Снять выделение""",,16-01-2025 07:41:15,16-01-2025 07:41:15,"0,598s",PASSED
"click(findTestObject(""Выручка по ДЗО/Применить в фильтре Дата""))",Chrome 131.0.0.0,"Нажать ""Применить""",,16-01-2025 07:41:15,16-01-2025 07:41:16,"0,518s",PASSED
"click(findTestObject(""Выручка по ДЗО/Фильтр Дата""))",Chrome 131.0.0.0,"Раскрыть фильтр ""Дата""",,16-01-2025 07:41:16,16-01-2025 07:41:17,"0,992s",PASSED
"click(findTestObject(""Выручка по ДЗО/Снять выделение в фильтре Дата""))",Chrome 131.0.0.0,"Нажать ""Снять выделение""",,16-01-2025 07:41:17,16-01-2025 07:41:17,"0,546s",PASSED
"scrollToElement(findTestObject(""Выручка по ДЗО/2024 список""), 30)",Chrome 131.0.0.0,,,16-01-2025 07:41:17,16-01-2025 07:41:18,"0,312s",PASSED
"click(findTestObject(""Выручка по ДЗО/2024 список""))",Chrome 131.0.0.0,,,16-01-2025 07:41:18,16-01-2025 07:41:18,"0,338s",PASSED
"scrollToElement(findTestObject(""Выручка по ДЗО/1 квартал 2024 выбрать""), 30)",Chrome 131.0.0.0,,,16-01-2025 07:41:18,16-01-2025 07:41:18,"0,520s",PASSED
"click(findTestObject(""Выручка по ДЗО/1 квартал 2024 выбрать""))",Chrome 131.0.0.0,,,16-01-2025 07:41:18,16-01-2025 07:41:19,"0,353s",PASSED
"scrollToElement(findTestObject(""Выручка по ДЗО/2 квартал 2024 выбрать""), 30)",Chrome 131.0.0.0,,,16-01-2025 07:41:19,16-01-2025 07:41:19,"0,517s",PASSED
"click(findTestObject(""Выручка по ДЗО/2 квартал 2024 выбрать""), CONTINUE_ON_FAILURE)",Chrome 131.0.0.0,,,16-01-2025 07:41:19,16-01-2025 07:41:20,"0,345s",PASSED
"scrollToElement(findTestObject(""Выручка по ДЗО/3 квартал 2024 список""), 30)",Chrome 131.0.0.0,,,16-01-2025 07:41:20,16-01-2025 07:41:20,"0,516s",PASSED
"click(findTestObject(""Выручка по ДЗО/3 квартал 2024 выбрать""), CONTINUE_ON_FAILURE)",Chrome 131.0.0.0,,,16-01-2025 07:41:20,16-01-2025 07:41:21,"0,349s",PASSED
"scrollToElement(findTestObject(""Выручка по ДЗО/4 квартал 2024 список""), 30)",Chrome 131.0.0.0,,,16-01-2025 07:41:21,16-01-2025 07:41:21,"0,524s",PASSED
"click(findTestObject(""Выручка по ДЗО/4 квартал 2024 список""), CONTINUE_ON_FAILURE)",Chrome 131.0.0.0,,,16-01-2025 07:41:21,16-01-2025 07:41:21,"0,339s",PASSED
"scrollToElement(findTestObject(""Выручка по ДЗО/Октябрь 2024""), 30)",Chrome 131.0.0.0,,,16-01-2025 07:41:21,16-01-2025 07:41:22,"0,299s",PASSED
"click(findTestObject(""Выручка по ДЗО/Октябрь 2024""), CONTINUE_ON_FAILURE)",Chrome 131.0.0.0,,,16-01-2025 07:41:22,16-01-2025 07:41:22,"0,329s",PASSED
"scrollToElement(findTestObject(""Выручка по ДЗО/Ноябрь 2024""), 30)",Chrome 131.0.0.0,,,16-01-2025 07:41:22,16-01-2025 07:41:23,"0,531s",PASSED
"click(findTestObject(""Выручка по ДЗО/Ноябрь 2024""), CONTINUE_ON_FAILURE)",Chrome 131.0.0.0,,,16-01-2025 07:41:23,16-01-2025 07:41:23,"0,324s",PASSED
"scrollToElement(findTestObject(""Выручка по ДЗО/Заголовок дашборда""), 30)",Chrome 131.0.0.0,"Проскроллить до заголовка фильтра ""Дата""",,16-01-2025 07:41:23,16-01-2025 07:41:23,"0,520s",PASSED
"click(findTestObject(""Выручка по ДЗО/Применить в фильтре Дата""))",Chrome 131.0.0.0,"Нажать ""Применить""",,16-01-2025 07:41:23,16-01-2025 07:41:24,"0,496s",PASSED
DzoTest(todaysDate),Chrome 131.0.0.0,,,16-01-2025 07:41:24,16-01-2025 07:41:24,"0,003s",PASSED
"click(findTestObject(""Выручка по ДЗО/Фильтр ДЗО""))",Chrome 131.0.0.0,"Открыть фильтр ""ДЗО""",,16-01-2025 07:41:24,16-01-2025 07:41:25,"0,763s",PASSED
"click(findTestObject(""Выручка по ДЗО/Снять выделение в фильтре ДЗО""))",Chrome 131.0.0.0,"Нажать ""Снять выделение""",,16-01-2025 07:41:25,16-01-2025 07:41:25,"0,552s",PASSED
Script1687405711779.Change(todaysDate),Chrome 131.0.0.0,,,16-01-2025 07:41:25,16-01-2025 07:41:25,"0,001s",PASSED
"scrollToElement(findTestObject(""Выручка по ДЗО/Заголовок дашборда""), 30)",Chrome 131.0.0.0,"Проскроллить до заголовка фильтра ""Дата""",,16-01-2025 07:41:25,16-01-2025 07:41:26,"0,288s",PASSED
"click(findTestObject(""Выручка по ДЗО/Применить в фильтре ДЗО""))",Chrome 131.0.0.0,"Нажать ""Применить""",,16-01-2025 07:41:26,16-01-2025 07:41:26,"0,484s",PASSED
