Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Блок руководителя под разными учётками,Chrome 118.0.0.0,,,2023-10-25 15:29:59,2023-10-25 15:53:24,"23m - 25,387s",PASSED
,,,,,,,
Test Cases/Сверки дашбордов/Блок руководителя сверка дашбордов под разными учётками,Chrome 118.0.0.0,,,2023-10-25 15:29:59,2023-10-25 15:53:24,"23m - 25,083s",PASSED
run = 1,Chrome 118.0.0.0,,,2023-10-25 15:30:00,2023-10-25 15:30:00,"0,002s",PASSED
"data = findTestData(""PlanFact"")",Chrome 118.0.0.0,,,2023-10-25 15:30:00,2023-10-25 15:30:00,"0,456s",PASSED
n = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 118.0.0.0,,,2023-10-25 15:30:00,2023-10-25 15:30:00,"0,002s",PASSED
dashboardName = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 118.0.0.0,,,2023-10-25 15:30:00,2023-10-25 15:30:00,"0,002s",PASSED
a1 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 118.0.0.0,,,2023-10-25 15:30:00,2023-10-25 15:30:00,"0,001s",PASSED
a2 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 118.0.0.0,,,2023-10-25 15:30:00,2023-10-25 15:30:01,"0,001s",PASSED
a3 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 118.0.0.0,,,2023-10-25 15:30:01,2023-10-25 15:30:01,"0,001s",PASSED
a4 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 118.0.0.0,,,2023-10-25 15:30:01,2023-10-25 15:30:01,"0,001s",PASSED
a5 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 118.0.0.0,,,2023-10-25 15:30:01,2023-10-25 15:30:01,"0,000s",PASSED
a6 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 118.0.0.0,,,2023-10-25 15:30:01,2023-10-25 15:30:01,"0,000s",PASSED
a7 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 118.0.0.0,,,2023-10-25 15:30:01,2023-10-25 15:30:01,"0,001s",PASSED
a8 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 118.0.0.0,,,2023-10-25 15:30:01,2023-10-25 15:30:01,"0,001s",PASSED
a9 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 118.0.0.0,,,2023-10-25 15:30:01,2023-10-25 15:30:01,"0,001s",PASSED
