Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Блок руководителя под разными учётками,Chrome 131.0.0.0,,,15-11-2024 11:17:19,15-11-2024 15:09:29,"3h - 52m - 9,657s",FAILED
,,,,,,,
Test Cases/Сверки дашбордов/Блок руководителя сверка дашбордов под разными учётками,Chrome 131.0.0.0,,,15-11-2024 11:17:19,15-11-2024 15:09:29,"3h - 52m - 9,479s",FAILED
run = 1,Chrome 131.0.0.0,,,15-11-2024 11:17:21,15-11-2024 11:17:21,"0,004s",PASSED
"data = findTestData(""PlanFact"")",Chrome 131.0.0.0,,,15-11-2024 11:17:21,15-11-2024 11:17:21,"0,540s",PASSED
n = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,15-11-2024 11:17:21,15-11-2024 11:17:21,"0,003s",PASSED
urlData = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,15-11-2024 11:17:21,15-11-2024 11:17:21,"0,002s",PASSED
dashboardName = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,15-11-2024 11:17:21,15-11-2024 11:17:21,"0,002s",PASSED
a1 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,15-11-2024 11:17:21,15-11-2024 11:17:21,"0,003s",PASSED
a2 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,15-11-2024 11:17:21,15-11-2024 11:17:21,"0,003s",PASSED
a3 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,15-11-2024 11:17:21,15-11-2024 11:17:21,"0,003s",PASSED
a4 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,15-11-2024 11:17:21,15-11-2024 11:17:21,"0,002s",PASSED
a5 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 131.0.0.0,,,15-11-2024 11:17:21,15-11-2024 11:17:21,"0,002s",PASSED
